drug	disease	label	fold
DB00161	C0494475	0	3
DB00161	C0917805	0	4
DB00162	C0002736	0	1
DB00163	C0012739	0	0
DB00163	C0037769	0	4
DB00163	C0040822	0	2
DB00163	C0156404	0	4
DB00163	C0687150	0	3
DB00163	C0751122	0	3
DB00163	C0847614	0	3
DB00163	C2316810	0	4
DB00165	C0005694	0	1
DB00165	C0012739	0	4
DB00165	C0022951	0	0
DB00165	C0220756	0	3
DB00167	C0007786	0	1
DB00167	C1263846	0	4
DB00170	C0012739	0	4
DB00173	C0002171	0	3
DB00173	C0007193	0	3
DB00173	C0017601	0	4
DB00173	C0019618	0	3
DB00173	C0027726	0	2
DB00174	C0023827	0	4
DB00174	C0026691	0	0
DB00174	C0042510	0	4
DB00174	C4083212	0	1
DB00175	C0028949	0	0
DB00176	C0027424	0	4
DB00176	C0428974	0	2
DB00177	C0011334	0	4
DB00177	C0019618	0	2
DB00177	C0401151	0	4
DB00178	C0006287	0	0
DB00178	C0015944	0	2
DB00178	C0018995	0	3
DB00178	C0024115	0	3
DB00179	C0004238	0	1
DB00179	C0011849	0	3
DB00179	C0022573	0	4
DB00179	C0030193	0	2
DB00179	C0162429	0	0
DB00180	C0020598	0	4
DB00180	C0234974	0	0
DB00180	C2748055	0	4
DB00181	C0003123	0	1
DB00181	C0162627	0	4
DB00182	C0020625	0	4
DB00182	C0034063	0	3
DB00185	C0023487	0	2
DB00185	C0281361	0	3
DB00187	C0027022	0	1
DB00187	C0524909	0	3
DB00188	C0030297	0	4
DB00188	C0034885	0	2
DB00188	C0221260	0	4
DB00188	C0342731	0	1
DB00188	C0856727	0	1
DB00188	C1527249	0	4
DB00189	C0024586	0	1
DB00189	C0040517	0	4
DB00189	C0398650	0	2
DB00190	C0002965	0	0
DB00190	C0042164	0	0
DB00190	C0042875	0	3
DB00191	C0038525	0	0
DB00191	C1260899	0	0
DB00191	C2316212	0	4
DB00192	C0020481	0	4
DB00192	C0021390	0	3
DB00192	C0040156	0	0
DB00192	C0085215	0	1
DB00192	C0271093	0	3
DB00192	C0302280	0	0
DB00193	C0004364	0	2
DB00193	C0010072	0	3
DB00193	C0018099	0	1
DB00193	C0018133	0	2
DB00193	C0032897	0	1
DB00193	C0917801	0	2
DB00195	C0021359	0	4
DB00195	C1837475	0	0
DB00196	C0002875	0	3
DB00196	C0010043	0	3
DB00196	C0014733	0	4
DB00196	C0019151	0	1
DB00196	C1336708	0	3
DB00199	C0028754	0	4
DB00199	C0948896	0	4
DB00200	C0018203	0	2
DB00200	C0022665	0	1
DB00200	C0236663	0	1
DB00201	C0024301	0	4
DB00201	C0282488	0	3
DB00201	C0334579	0	2
DB00203	C0004153	0	2
DB00203	C0020217	0	2
DB00203	C0038454	0	1
DB00203	C0079731	0	3
DB00203	C2748055	0	4
DB00204	C0001122	0	4
DB00204	C0027497	0	2
DB00204	C0042384	0	3
DB00204	C0162568	0	4
DB00204	C0392784	0	3
DB00204	C0678222	0	0
DB00206	C0003128	0	3
DB00206	C0022661	0	1
DB00206	C0024031	0	3
DB00206	C0030848	0	2
DB00206	C0040997	0	2
DB00207	C0002395	0	4
DB00207	C0027726	0	3
DB00208	C0007194	0	3
DB00208	C0042029	0	1
DB00208	C0042514	0	0
DB00209	C0019069	0	3
DB00209	C0079744	0	2
DB00210	C0836924	0	0
DB00211	C0011616	0	3
DB00211	C0221013	0	0
DB00212	C0020179	0	0
DB00212	C0023467	0	4
DB00212	C0343065	0	2
DB00212	C1527336	0	3
DB00213	C0002736	0	1
DB00213	C0019618	0	0
DB00213	C0028949	0	4
DB00213	C0037286	0	1
DB00213	C0085681	0	0
DB00213	C0242698	0	0
DB00213	C1328407	0	2
DB00214	C0019829	0	0
DB00214	C0030848	0	0
DB00215	C0019829	0	2
DB00215	C0027708	0	4
DB00215	C1261473	0	2
DB00216	C0014553	0	2
DB00216	C0034013	0	3
DB00218	C0017612	0	3
DB00218	C0032768	0	0
DB00218	C0162820	0	3
DB00221	C0342384	0	3
DB00221	C0451641	0	1
DB00221	C0687720	0	1
DB00221	C1168401	0	2
DB00222	C0004239	0	2
DB00222	C0013386	0	0
DB00223	C0010346	0	1
DB00223	C0029442	0	1
DB00223	C0595948	0	0
DB00226	C0002880	0	0
DB00226	C0013405	0	3
DB00226	C2973725	0	0
DB00227	C0008149	0	3
DB00227	C0020428	0	3
DB00227	C0037769	0	0
DB00227	C0271650	0	2
DB00228	C0043202	0	1
DB00228	C0162836	0	4
DB00228	C0401151	0	0
DB00228	C0428974	0	3
DB00230	C0020550	0	3
DB00230	C0730345	0	3
DB00230	C2239176	0	3
DB00231	C0020649	0	3
DB00231	C0032000	0	3
DB00232	C0001627	0	4
DB00232	C0018801	0	0
DB00233	C0001403	0	3
DB00233	C0004239	0	2
DB00233	C0023465	0	3
DB00233	C0041948	0	1
DB00233	C0151940	0	0
DB00233	C0276535	0	1
DB00233	C0342731	0	3
DB00233	C0424489	0	0
DB00234	C0011882	0	1
DB00234	C0017612	0	3
DB00234	C0085413	0	0
DB00234	C0278996	0	3
DB00235	C0029396	0	1
DB00235	C0040479	0	4
DB00235	C0042029	0	0
DB00235	C0042514	0	0
DB00237	C0021361	0	3
DB00237	C0022665	0	3
DB00237	C0220756	0	3
DB00240	C0040046	0	4
DB00240	C0043459	0	2
DB00241	C0149725	0	4
DB00241	C0149925	0	4
DB00241	C0342788	0	0
DB00241	C0700201	0	4
DB00242	C0004245	0	2
DB00242	C0031485	0	1
DB00242	C0039240	0	1
DB00242	C0162568	0	3
DB00243	C0015469	0	4
DB00243	C0020640	0	1
DB00243	C0025149	0	0
DB00243	C0149925	0	4
DB00244	C0009763	0	4
DB00244	C0017563	0	3
DB00244	C0026896	0	1
DB00244	C0948896	0	0
DB00244	C1527311	0	3
DB00245	C0021308	0	1
DB00245	C0022596	0	0
DB00245	C0030590	0	1
DB00245	C2931618	0	3
DB00246	C0036651	0	1
DB00246	C0036983	0	4
DB00246	C0271650	0	1
DB00246	C1134719	0	1
DB00247	C0014869	0	1
DB00247	C0042029	0	3
DB00247	C0242339	0	3
DB00247	C1306889	0	1
DB00248	C0022638	0	0
DB00248	C0026838	0	0
DB00248	C0311375	0	2
DB00248	C1961835	0	3
DB00250	C0023472	0	3
DB00250	C0027708	0	2
DB00250	C0034150	0	2
DB00250	C0268579	0	4
DB00252	C0042487	0	0
DB00253	C0013428	0	2
DB00253	C0024117	0	1
DB00253	C0040147	0	2
DB00253	C0085096	0	4
DB00253	C0235063	0	2
DB00254	C0342384	0	4
DB00254	C0678222	0	0
DB00255	C0014175	0	4
DB00255	C0268390	0	0
DB00261	C0014121	0	3
DB00261	C0026709	0	2
DB00261	C0242422	0	0
DB00262	C0003492	0	4
DB00262	C0015230	0	1
DB00264	C0015397	0	2
DB00264	C0022595	0	4
DB00264	C0026998	0	3
DB00264	C0038362	0	0
DB00264	C0038525	0	4
DB00266	C0001973	0	0
DB00266	C0031046	0	3
DB00266	C0035228	0	1
DB00266	C0038362	0	3
DB00266	C0751865	0	3
DB00268	C0002875	0	4
DB00268	C0018916	0	4
DB00268	C0031485	0	0
DB00268	C0032227	0	2
DB00268	C0151723	0	0
DB00268	C0242973	0	3
DB00270	C0023892	0	4
DB00270	C0031117	0	4
DB00273	C0034012	0	0
DB00273	C0040046	0	3
DB00273	C0040156	0	1
DB00273	C1336708	0	0
DB00273	C1527249	0	2
DB00275	C0005695	0	3
DB00275	C0015624	0	4
DB00275	C0238463	0	3
DB00275	C0878544	0	0
DB00276	C0001430	0	0
DB00276	C0002453	0	4
DB00276	C0033806	0	4
DB00276	C0085606	0	0
DB00276	C1800706	0	3
DB00277	C0040997	0	2
DB00277	C0041948	0	3
DB00277	C0221032	0	4
DB00279	C0162316	0	2
DB00279	C0376545	0	2
DB00280	C0015456	0	3
DB00280	C0019243	0	0
DB00280	C0023465	0	3
DB00280	C0751435	0	3
DB00280	C0751674	0	3
DB00281	C0002418	0	3
DB00281	C0019618	0	1
DB00281	C0024299	0	0
DB00281	C0043352	0	4
DB00281	C1956346	0	0
DB00282	C0022073	0	3
DB00283	C0010417	0	4
DB00283	C0014877	0	1
DB00283	C0030567	0	0
DB00283	C0156404	0	4
DB00283	C0268596	0	3
DB00284	C0011606	0	3
DB00284	C0013238	0	3
DB00284	C0018794	0	3
DB00284	C0026998	0	2
DB00284	C0162834	0	1
DB00285	C0023827	0	1
DB00285	C0079584	0	2
DB00285	C0149931	0	3
DB00285	C0220994	0	2
DB00286	C0014742	0	1
DB00286	C0020542	0	0
DB00286	C0553580	0	2
DB00287	C0005424	0	4
DB00288	C0035455	0	1
DB00288	C0236663	0	2
DB00289	C0000744	0	2
DB00289	C0001618	0	2
DB00289	C0023827	0	1
DB00289	C0027697	0	4
DB00289	C0270736	0	1
DB00290	C0018916	0	2
DB00290	C0022595	0	4
DB00290	C0023470	0	0
DB00290	C0036323	0	2
DB00290	C0042875	0	0
DB00290	C0948896	0	2
DB00292	C0005586	0	0
DB00292	C0008311	0	3
DB00292	C0948008	0	4
DB00293	C0014534	0	4
DB00293	C0022596	0	2
DB00293	C0031046	0	2
DB00293	C0151940	0	0
DB00295	C0149871	0	1
DB00295	C0687150	0	4
DB00295	C0917798	0	0
DB00297	C0007193	0	0
DB00297	C0013238	0	3
DB00297	C0041582	0	4
DB00297	C0836924	0	2
DB00298	C0016412	0	4
DB00298	C0238052	0	0
DB00298	C0242383	0	2
DB00300	C0011875	0	4
DB00300	C0020428	0	3
DB00300	C0023448	0	1
DB00300	C0162565	0	0
DB00300	C0917805	0	4
DB00302	C0021308	0	0
DB00302	C0043352	0	3
DB00302	C0342788	0	4
DB00304	C0011334	0	4
DB00304	C0017086	0	3
DB00304	C0029408	0	2
DB00304	C0162834	0	2
DB00306	C0013338	0	4
DB00306	C0030193	0	4
DB00306	C0085083	0	4
DB00306	C0268070	0	1
DB00307	C0011633	0	2
DB00307	C0020550	0	0
DB00308	C0027430	0	3
DB00308	C0162316	0	2
DB00308	C0311375	0	0
DB00309	C0018681	0	2
DB00310	C0020517	0	4
DB00310	C0031069	0	0
DB00310	C0155862	0	1
DB00310	C0497327	0	4
DB00310	C3544321	0	2
DB00311	C0001973	0	3
DB00311	C0018801	0	0
DB00311	C0027430	0	2
DB00311	C0040479	0	2
DB00311	C0149745	0	4
DB00311	C1328407	0	0
DB00312	C0001122	0	3
DB00312	C0040147	0	2
DB00312	C0042024	0	2
DB00312	C1168401	0	4
DB00313	C0022593	0	1
DB00313	C0024305	0	1
DB00315	C1261473	0	3
DB00316	C0004096	0	1
DB00316	C0042847	0	1
DB00316	C0079774	0	4
DB00317	C0020545	0	2
DB00317	C0024437	0	3
DB00317	C0235063	0	3
DB00318	C0022073	0	0
DB00318	C0030567	0	2
DB00320	C0026948	0	0
DB00321	C0027627	0	0
DB00321	C0039483	0	4
DB00322	C0018834	0	3
DB00323	C0017574	0	0
DB00323	C0151740	0	4
DB00323	C0456909	0	1
DB00324	C0009404	0	0
DB00324	C0014173	0	1
DB00324	C0018834	0	0
DB00324	C0020635	0	3
DB00324	C0039483	0	0
DB00324	C0042023	0	2
DB00324	C0520679	0	2
DB00324	C1336708	0	0
DB00325	C0040997	0	4
DB00325	C0917805	0	3
DB00325	C1861172	0	3
DB00327	C0015371	0	0
DB00327	C0015469	0	1
DB00327	C0042963	0	4
DB00327	C0343065	0	4
DB00327	C1140680	0	1
DB00328	C0010692	0	4
DB00328	C0079773	0	4
DB00328	C0235480	0	3
DB00328	C1328407	0	0
DB00331	C0020514	0	1
DB00331	C0026896	0	4
DB00331	C0027051	0	0
DB00332	C0010068	0	4
DB00332	C0038325	0	1
DB00332	C0595948	0	2
DB00334	C0376358	0	1
DB00334	C1861172	0	2
DB00335	C0010308	0	1
DB00335	C0151714	0	1
DB00335	C0220710	0	3
DB00337	C0001430	0	0
DB00337	C0036337	0	3
DB00337	C0042900	0	2
DB00338	C0021655	0	3
DB00338	C0876973	0	1
DB00338	C1837475	0	2
DB00339	C0006114	0	4
DB00340	C0024115	0	1
DB00340	C0043515	0	0
DB00340	C0079774	0	2
DB00340	C0235974	0	4
DB00340	C0751753	0	3
DB00341	C0002418	0	0
DB00341	C0919267	0	0
DB00342	C0013415	0	3
DB00342	C0028738	0	1
DB00342	C0040822	0	4
DB00343	C0262584	0	0
DB00343	C0877792	0	0
DB00344	C0022665	0	1
DB00344	C0028734	0	1
DB00347	C0011606	0	0
DB00347	C0016057	0	4
DB00347	C0033581	0	0
DB00347	C0041341	0	0
DB00347	C0221260	0	2
DB00347	C2718128	0	4
DB00348	C0001957	0	3
DB00348	C0022104	0	0
DB00348	C0039685	0	2
DB00349	C0022116	0	4
DB00349	C0029927	0	3
DB00349	C0030305	0	1
DB00350	C0004352	0	0
DB00350	C0014544	0	0
DB00350	C0020507	0	4
DB00350	C0220756	0	4
DB00351	C0242383	0	3
DB00351	C1527249	0	0
DB00356	C0003128	0	4
DB00356	C0014743	0	2
DB00356	C0040147	0	1
DB00356	C0302280	0	3
DB00357	C0020437	0	1
DB00357	C0032897	0	4
DB00360	C0017086	0	3
DB00360	C0027498	0	3
DB00361	C0004238	0	0
DB00361	C0020428	0	1
DB00361	C0162429	0	3
DB00361	C0878787	0	4
DB00363	C0031046	0	4
DB00364	C0004239	0	2
DB00364	C0009952	0	4
DB00364	C0268583	0	4
DB00364	C0401151	0	3
DB00364	C0740394	0	0
DB00364	C0887833	0	3
DB00364	C2931618	0	3
DB00366	C0001403	0	0
DB00366	C0024894	0	4
DB00366	C0043459	0	1
DB00366	C0205768	0	1
DB00366	C0276226	0	3
DB00366	C0281361	0	3
DB00367	C0007134	0	1
DB00367	C0007786	0	2
DB00367	C0024305	0	0
DB00367	C0856727	0	1
DB00368	C0004245	0	2
DB00368	C0020456	0	4
DB00368	C0043515	0	1
DB00370	C0014869	0	0
DB00370	C0022951	0	1
DB00370	C0033975	0	2
DB00371	C0004114	0	4
DB00371	C0014549	0	3
DB00371	C0014742	0	1
DB00371	C0042963	0	3
DB00372	C0003123	0	0
DB00372	C0019243	0	4
DB00373	C0079744	0	4
DB00374	C0001122	0	3
DB00374	C0002171	0	0
DB00374	C0020502	0	3
DB00374	C0030848	0	3
DB00374	C0042909	0	1
DB00376	C0020503	0	1
DB00376	C0025322	0	3
DB00376	C0034069	0	3
DB00376	C0206245	0	4
DB00376	C2973725	0	2
DB00377	C0019112	0	1
DB00377	C0020437	0	0
DB00377	C0020473	0	0
DB00377	C0149958	0	3
DB00377	C0221260	0	1
DB00377	C1269683	0	4
DB00378	C0023472	0	2
DB00378	C0029134	0	0
DB00378	C0034150	0	4
DB00379	C0020626	0	3
DB00379	C0022650	0	2
DB00379	C0023052	0	4
DB00379	C0024591	0	3
DB00379	C0027022	0	4
DB00380	C0018273	0	4
DB00380	C0022593	0	1
DB00380	C0023440	0	1
DB00380	C0162565	0	4
DB00380	C0745103	0	2
DB00381	C0011334	0	0
DB00381	C0017205	0	2
DB00381	C0020473	0	0
DB00381	C0677607	0	3
DB00382	C0023465	0	3
DB00382	C1384600	0	4
DB00382	C1540912	0	1
DB00383	C0023440	0	4
DB00384	C0000744	0	3
DB00384	C0011875	0	2
DB00385	C0019069	0	3
DB00385	C0036690	0	0
DB00385	C0036920	0	2
DB00385	C0595948	0	1
DB00387	C0000786	0	1
DB00387	C0020598	0	1
DB00387	C0026961	0	1
DB00388	C0005695	0	3
DB00388	C0040822	0	1
DB00388	C0155862	0	2
DB00388	C0162834	0	1
DB00388	C0342543	0	4
DB00388	C0392784	0	2
DB00388	C0428977	0	0
DB00388	C0751434	0	2
DB00389	C0023418	0	1
DB00389	C0024790	0	4
DB00389	C0268390	0	1
DB00389	C0343755	0	3
DB00389	C1458155	0	3
DB00390	C0024299	0	1
DB00390	C0030319	0	3
DB00391	C0022660	0	0
DB00391	C0162316	0	1
DB00392	C0036508	0	4
DB00392	C0085083	0	1
DB00392	C2316810	0	4
DB00393	C0013264	0	0
DB00393	C0014335	0	1
DB00393	C0021775	0	3
DB00393	C0024299	0	3
DB00393	C0151942	0	3
DB00393	C0745103	0	3
DB00394	C0002792	0	4
DB00394	C0009324	0	4
DB00394	C0019054	0	2
DB00394	C0019618	0	2
DB00394	C0524620	0	4
DB00394	C2316810	0	3
DB00395	C0010200	0	0
DB00395	C0031154	0	4
DB00395	C0276226	0	4
DB00396	C0011633	0	2
DB00396	C0020619	0	3
DB00396	C0023212	0	4
DB00397	C0032027	0	3
DB00398	C0002395	0	4
DB00398	C0746102	0	4
DB00399	C0018790	0	1
DB00399	C0034734	0	3
DB00399	C0042963	0	1
DB00399	C1384600	0	1
DB00400	C0020479	0	2
DB00400	C0022638	0	3
DB00400	C0036323	0	4
DB00401	C0036323	0	4
DB00401	C0242339	0	1
DB00401	C0302280	0	0
DB00401	C1384606	0	2
DB00402	C0018418	0	3
DB00402	C0020598	0	0
DB00402	C0030807	0	3
DB00402	C0085096	0	1
DB00402	C0149871	0	1
DB00402	C2973725	0	2
DB00403	C0001973	0	1
DB00403	C0021390	0	2
DB00403	C1837475	0	0
DB00404	C0003850	0	3
DB00404	C0020619	0	4
DB00404	C0023418	0	1
DB00404	C0024115	0	3
DB00404	C0206686	0	3
DB00405	C0011633	0	4
DB00405	C0023473	0	4
DB00405	C0029434	0	4
DB00405	C0040015	0	3
DB00405	C0151740	0	2
DB00405	C0268070	0	4
DB00405	C0311375	0	2
DB00408	C0023481	0	3
DB00408	C0042571	0	4
DB00408	C2930898	0	2
DB00411	C0234974	0	2
DB00412	C0022575	0	3
DB00413	C0022073	0	4
DB00414	C0004604	0	0
DB00414	C0017638	0	2
DB00414	C0029401	0	2
DB00414	C0234533	0	4
DB00414	C0311375	0	3
DB00415	C0008350	0	2
DB00415	C0018671	0	0
DB00415	C0018681	0	3
DB00415	C0020557	0	0
DB00415	C0039103	0	3
DB00417	C0015469	0	4
DB00417	C0020217	0	0
DB00417	C0021051	0	0
DB00417	C0023437	0	0
DB00417	C0149931	0	4
DB00417	C2607914	0	1
DB00418	C0025202	0	4
DB00419	C0015944	0	0
DB00419	C0020626	0	2
DB00420	C0010072	0	3
DB00420	C0020557	0	4
DB00420	C0206245	0	1
DB00421	C0001957	0	1
DB00421	C0024141	0	0
DB00421	C0028754	0	3
DB00422	C0013595	0	2
DB00422	C0014534	0	2
DB00422	C0020452	0	2
DB00422	C0020481	0	4
DB00422	C0020514	0	1
DB00422	C0029463	0	1
DB00422	C0030567	0	4
DB00423	C0002895	0	1
DB00423	C0027796	0	1
DB00424	C0023267	0	1
DB00424	C0023449	0	1
DB00424	C0238052	0	0
DB00425	C0018995	0	2
DB00425	C1408258	0	3
DB00427	C0002395	0	1
DB00427	C0005967	0	3
DB00427	C0019151	0	0
DB00427	C0021670	0	4
DB00427	C0037274	0	2
DB00428	C0746102	0	4
DB00428	C2316810	0	4
DB00429	C0013720	0	3
DB00429	C0020523	0	0
DB00429	C0032000	0	3
DB00429	C0035455	0	0
DB00429	C0085083	0	4
DB00429	C0151940	0	1
DB00429	C0948480	0	2
DB00432	C0009375	0	4
DB00432	C0020480	0	4
DB00432	C0020555	0	1
DB00433	C0020615	0	3
DB00433	C0270846	0	2
DB00434	C0003862	0	1
DB00434	C0024899	0	0
DB00434	C0034013	0	3
DB00435	C0029927	0	2
DB00435	C0030305	0	0
DB00435	C0031069	0	2
DB00436	C0034186	0	3
DB00436	C0235974	0	3
DB00436	C0238111	0	0
DB00437	C0013595	0	0
DB00437	C0035335	0	1
DB00437	C0041341	0	4
DB00439	C0018916	0	0
DB00439	C0020452	0	0
DB00439	C0028949	0	4
DB00439	C0079584	0	2
DB00439	C2242472	0	1
DB00440	C0002874	0	4
DB00440	C0005699	0	2
DB00440	C0008325	0	0
DB00440	C0020179	0	0
DB00440	C0031069	0	1
DB00440	C0036220	0	1
DB00440	C0751967	0	2
DB00441	C0001618	0	3
DB00441	C0013338	0	2
DB00441	C0042900	0	1
DB00441	C0151744	0	0
DB00441	C0268490	0	4
DB00441	C0546817	0	2
DB00443	C0022650	0	2
DB00443	C0029408	0	4
DB00443	C0155862	0	1
DB00443	C1800706	0	3
DB00444	C0162836	0	1
DB00444	C1527336	0	3
DB00445	C0017152	0	4
DB00445	C0027022	0	2
DB00445	C0042384	0	3
DB00445	C0162836	0	3
DB00445	C0272375	0	1
DB00445	C0847614	0	0
DB00446	C0013604	0	0
DB00446	C0020433	0	4
DB00448	C0026769	0	4
DB00448	C0948896	0	4
DB00449	C0016057	0	4
DB00449	C0024115	0	2
DB00449	C0036572	0	0
DB00450	C0011616	0	1
DB00450	C0013338	0	4
DB00450	C0017612	0	0
DB00451	C0017605	0	1
DB00451	C0030920	0	2
DB00452	C0003492	0	3
DB00452	C0007131	0	4
DB00452	C0040517	0	3
DB00454	C0007102	0	1
DB00454	C0018213	0	3
DB00454	C0018798	0	4
DB00454	C0022665	0	0
DB00454	C0032227	0	4
DB00454	C0221765	0	0
DB00454	C0268483	0	0
DB00454	C3463824	0	0
DB00455	C0003128	0	4
DB00455	C0020445	0	1
DB00455	C0751674	0	1
DB00457	C0029458	0	3
DB00457	C0030305	0	3
DB00457	C0038454	0	4
DB00458	C0010481	0	4
DB00458	C0020757	0	1
DB00459	C0005283	0	3
DB00459	C0020544	0	1
DB00461	C0007138	0	2
DB00461	C0020503	0	1
DB00461	C0152020	0	1
DB00461	C0919267	0	0
DB00461	C1960397	0	1
DB00462	C0008325	0	0
DB00462	C0014556	0	3
DB00462	C0018794	0	3
DB00462	C0020635	0	1
DB00462	C0024473	0	1
DB00462	C0026948	0	0
DB00463	C0004352	0	0
DB00463	C0010043	0	3
DB00463	C0155862	0	2
DB00464	C0013384	0	4
DB00464	C0014534	0	4
DB00467	C0002875	0	1
DB00467	C0014743	0	3
DB00467	C0036572	0	0
DB00467	C0042345	0	2
DB00469	C0024473	0	4
DB00469	C0155862	0	1
DB00469	C1704417	0	1
DB00469	C2239176	0	2
DB00470	C0085631	0	1
DB00470	C0919267	0	4
DB00471	C0001618	0	2
DB00472	C0011644	0	2
DB00472	C0013415	0	3
DB00472	C0018802	0	3
DB00472	C0032460	0	0
DB00472	C0282528	0	2
DB00475	C0024301	0	4
DB00476	C0013404	0	1
DB00476	C0019618	0	2
DB00476	C0023473	0	0
DB00476	C2748055	0	4
DB00477	C0024305	0	0
DB00477	C0027430	0	0
DB00477	C0398623	0	4
DB00477	C2607914	0	2
DB00480	C0032027	0	3
DB00480	C0033581	0	3
DB00480	C2936781	0	0
DB00481	C0004352	0	2
DB00481	C0025323	0	3
DB00481	C0031099	0	2
DB00481	C0033375	0	4
DB00482	C0007570	0	1
DB00482	C0745103	0	0
DB00484	C0011603	0	4
DB00489	C0013295	0	0
DB00489	C0015397	0	1
DB00489	C0020437	0	3
DB00489	C0030569	0	4
DB00489	C0037930	0	1
DB00491	C0013390	0	3
DB00491	C0039685	0	4
DB00491	C0877792	0	0
DB00492	C0017168	0	1
DB00492	C0035229	0	0
DB00492	C0238462	0	4
DB00492	C0311375	0	1
DB00493	C0087012	0	4
DB00493	C0151686	0	4
DB00493	C0730345	0	0
DB00493	C0876973	0	4
DB00494	C0020757	0	1
DB00494	C0022661	0	0
DB00494	C0027661	0	4
DB00494	C0042847	0	3
DB00494	C0162627	0	3
DB00496	C0005283	0	3
DB00496	C0011633	0	4
DB00496	C0014474	0	3
DB00496	C0020179	0	0
DB00496	C0021141	0	4
DB00496	C0036830	0	4
DB00497	C0020546	0	1
DB00497	C0024115	0	3
DB00498	C0013274	0	2
DB00498	C0151940	0	0
DB00498	C0524620	0	0
DB00499	C0001618	0	2
DB00499	C0020517	0	0
DB00499	C0020523	0	0
DB00499	C0042024	0	3
DB00499	C0343755	0	3
DB00499	C0877792	0	4
DB00499	C4048328	0	0
DB00500	C0006142	0	1
DB00500	C0162627	0	2
DB00500	C0220983	0	1
DB00500	C1861172	0	3
DB00501	C0013264	0	4
DB00501	C0026769	0	4
DB00501	C0029927	0	2
DB00502	C0026650	0	0
DB00502	C0028840	0	1
DB00502	C0272375	0	4
DB00503	C0085669	0	3
DB00503	C0751753	0	2
DB00503	C1960397	0	1
DB00504	C0020445	0	0
DB00504	C2973725	0	0
DB00508	C0018671	0	3
DB00509	C0020625	0	0
DB00509	C0020757	0	1
DB00511	C0038325	0	2
DB00511	C0040156	0	4
DB00513	C0038363	0	0
DB00513	C0085096	0	3
DB00513	C0342788	0	2
DB00514	C0023440	0	4
DB00514	C0023449	0	0
DB00514	C0026705	0	1
DB00514	C0042963	0	3
DB00515	C0015530	0	0
DB00515	C0018021	0	1
DB00515	C0020514	0	2
DB00515	C0024586	0	4
DB00515	C0029401	0	0
DB00517	C0151744	0	1
DB00519	C0342907	0	1
DB00519	C0700201	0	4
DB00519	C0878787	0	4
DB00519	C1260899	0	2
DB00521	C0042514	0	3
DB00521	C0042847	0	4
DB00523	C0027404	0	0
DB00523	C0029456	0	4
DB00523	C0035078	0	2
DB00523	C0242698	0	4
DB00523	C2748055	0	0
DB00524	C0005586	0	3
DB00524	C0919267	0	1
DB00528	C0038013	0	0
DB00530	C0014583	0	4
DB00530	C0040261	0	3
DB00530	C0948216	0	2
DB00531	C0022951	0	1
DB00532	C0011615	0	4
DB00532	C0013604	0	4
DB00533	C0026691	0	4
DB00533	C0035854	0	0
DB00533	C0040046	0	1
DB00533	C0596263	0	4
DB00535	C0008350	0	4
DB00535	C0020217	0	1
DB00535	C0029191	0	3
DB00535	C0034065	0	1
DB00535	C0270458	0	3
DB00537	C0024143	0	3
DB00537	C0026764	0	2
DB00537	C0026838	0	1
DB00537	C0032987	0	0
DB00537	C0034065	0	3
DB00537	C0036983	0	0
DB00537	C0037763	0	3
DB00537	C0042900	0	1
DB00539	C0001418	0	4
DB00539	C0014534	0	0
DB00539	C0021670	0	3
DB00539	C0030305	0	2
DB00540	C0006413	0	4
DB00540	C0014859	0	1
DB00540	C0018213	0	1
DB00540	C0027819	0	4
DB00540	C0031117	0	0
DB00540	C0032987	0	2
DB00541	C0011848	0	0
DB00541	C0013274	0	2
DB00541	C0020598	0	2
DB00541	C0020626	0	0
DB00541	C0268483	0	1
DB00541	C0282528	0	0
DB00541	C0949116	0	0
DB00542	C0034069	0	1
DB00542	C0262584	0	3
DB00543	C0013720	0	2
DB00543	C0030446	0	2
DB00543	C0042029	0	0
DB00543	C0042510	0	2
DB00543	C0162836	0	3
DB00544	C0015397	0	0
DB00544	C0020625	0	2
DB00544	C0026987	0	4
DB00544	C0032027	0	3
DB00544	C0034067	0	4
DB00544	C0152020	0	0
DB00545	C0024115	0	0
DB00545	C0343065	0	1
DB00545	C0687150	0	3
DB00546	C0008311	0	2
DB00546	C0009404	0	4
DB00546	C0011644	0	1
DB00546	C0040046	0	0
DB00546	C0349464	0	2
DB00547	C0015469	0	4
DB00547	C0022951	0	0
DB00547	C0042035	0	2
DB00548	C0002453	0	3
DB00548	C0003868	0	3
DB00548	C0005741	0	2
DB00548	C0011581	0	4
DB00548	C0020640	0	2
DB00548	C0700201	0	2
DB00549	C0024117	0	4
DB00550	C0019054	0	1
DB00550	C0023473	0	4
DB00551	C0002888	0	3
DB00551	C0016412	0	4
DB00551	C0034150	0	2
DB00552	C0011991	0	3
DB00553	C0013238	0	0
DB00553	C0018621	0	2
DB00553	C0020217	0	1
DB00553	C0025202	0	4
DB00553	C0042024	0	0
DB00553	C0151636	0	3
DB00554	C0001627	0	4
DB00554	C0015672	0	1
DB00554	C0027697	0	0
DB00554	C0085681	0	2
DB00554	C0220756	0	1
DB00554	C1458155	0	3
DB00555	C0002994	0	1
DB00555	C0009763	0	0
DB00555	C0043202	0	3
DB00555	C0151740	0	4
DB00557	C0001623	0	0
DB00557	C0038356	0	1
DB00559	C0007095	0	1
DB00559	C0013604	0	3
DB00559	C0020621	0	0
