drug	disease	label	fold
DB00071	C0036323	0	1
DB00071	C0338908	0	2
DB00072	C0029134	0	1
DB00072	C0032787	0	0
DB00073	C0023443	0	3
DB00073	C0023869	0	0
DB00073	C0029463	0	4
DB00075	C0005694	0	3
DB00075	C0018801	0	0
DB00075	C0031154	0	4
DB00075	C0278996	0	2
DB00078	C0014869	0	3
DB00078	C0020640	0	1
DB00081	C0010043	0	1
DB00081	C0031190	0	3
DB00081	C0036830	0	1
DB00081	C0149925	0	0
DB00081	C0238462	0	1
DB00082	C0020615	0	4
DB00082	C0027697	0	3
DB00082	C0424489	0	3
DB00083	C0020625	0	1
DB00083	C0023448	0	0
DB00083	C0032768	0	2
DB00083	C0043202	0	1
DB00083	C0242973	0	1
DB00086	C0020452	0	2
DB00086	C0040038	0	3
DB00086	C0259817	0	4
DB00087	C0017601	0	2
DB00091	C0021364	0	4
DB00091	C0022876	0	2
DB00093	C0018273	0	4
DB00093	C0019080	0	3
DB00093	C0026705	0	4
DB00093	C0035078	0	3
DB00093	C0242698	0	4
DB00093	C0700201	0	2
DB00094	C0014534	0	3
DB00094	C0036651	0	2
DB00094	C0270851	0	4
DB00094	C0343755	0	1
DB00094	C0917805	0	4
DB00095	C0009806	0	2
DB00095	C0023449	0	2
DB00095	C0878544	0	1
DB00097	C0011603	0	4
DB00097	C0039240	0	0
DB00097	C0700201	0	1
DB00097	C1260899	0	4
DB00099	C0009763	0	1
DB00099	C0013428	0	0
DB00099	C0014869	0	3
DB00099	C0021775	0	3
DB00099	C1565489	0	2
DB00100	C0001122	0	4
DB00100	C0006142	0	0
DB00100	C0024143	0	0
DB00100	C0271650	0	4
DB00102	C0023869	0	3
DB00102	C0036202	0	3
DB00102	C0085682	0	1
DB00102	C0271568	0	2
DB00102	C0878773	0	0
DB00104	C0008311	0	2
DB00104	C0040479	0	2
DB00104	C1140680	0	4
DB00105	C0007193	0	3
DB00105	C0020651	0	4
DB00105	C0036508	0	2
DB00105	C0235063	0	4
DB00105	C0678222	0	1
DB00106	C0007786	0	2
DB00106	C0013238	0	0
DB00107	C0004096	0	1
DB00107	C0016412	0	2
DB00107	C0020217	0	4
DB00107	C0220983	0	3
DB00107	C0262584	0	1
DB00107	C0270458	0	3
DB00108	C0000744	0	3
DB00108	C0001206	0	4
DB00108	C0002880	0	1
DB00108	C0023440	0	4
DB00108	C0029927	0	3
DB00108	C0271568	0	0
DB00110	C0013404	0	3
DB00110	C0013604	0	1
DB00110	C0235480	0	3
DB00112	C0001957	0	2
DB00112	C0008677	0	3
DB00112	C0011581	0	0
DB00112	C0017563	0	3
DB00112	C0019087	0	3
DB00112	C0020474	0	1
DB00112	C0020676	0	4
DB00112	C0151636	0	3
DB00112	C0233315	0	2
DB00114	C0020517	0	3
DB00114	C0020625	0	4
DB00114	C0026998	0	1
DB00115	C0007134	0	1
DB00115	C0032460	0	0
DB00117	C0282193	0	0
DB00118	C0004604	0	3
DB00118	C0029453	0	3
DB00118	C0032227	0	3
DB00118	C1527249	0	2
DB00119	C0010691	0	1
DB00119	C0221260	0	2
DB00120	C0008311	0	2
DB00120	C0040136	0	4
DB00120	C2931618	0	4
DB00121	C0002170	0	1
DB00121	C0085417	0	1
DB00121	C2931618	0	3
DB00122	C0043202	0	2
DB00122	C0876973	0	0
DB00123	C0006413	0	3
DB00123	C0008325	0	2
DB00123	C0042133	0	2
DB00123	C0149925	0	3
DB00123	C0398623	0	2
DB00125	C0012739	0	2
DB00125	C0030578	0	0
DB00125	C0041948	0	0
DB00125	C0205768	0	3
DB00126	C0002880	0	0
DB00126	C0009375	0	1
DB00126	C0014867	0	3
DB00127	C0035457	0	4
DB00127	C0040015	0	3
DB00128	C0027497	0	3
DB00128	C0221023	0	2
DB00129	C0015456	0	0
DB00129	C0015503	0	2
DB00129	C0085413	0	0
DB00129	C0376358	0	2
DB00130	C0010308	0	0
DB00130	C0025202	0	2
DB00131	C0005283	0	1
DB00131	C0035220	0	0
DB00131	C0162627	0	0
DB00131	C0948896	0	1
DB00132	C0003872	0	1
DB00132	C0020649	0	4
DB00133	C0014534	0	3
DB00133	C0014859	0	3
DB00133	C0030920	0	1
DB00133	C0242973	0	3
DB00136	C0002171	0	2
DB00136	C0085649	0	1
DB00138	C0004943	0	3
DB00138	C0017563	0	1
DB00138	C0268490	0	3
DB00138	C0349464	0	2
DB00138	C0497327	0	3
DB00138	C0524620	0	4
DB00139	C0040028	0	0
DB00139	C0920350	0	1
DB00141	C0002171	0	2
DB00141	C0021359	0	3
DB00141	C0024305	0	1
DB00141	C0041296	0	0
DB00142	C2973725	0	2
DB00143	C0011849	0	0
DB00143	C0015469	0	2
DB00143	C0019880	0	0
DB00143	C1540912	0	0
DB00146	C0002874	0	3
DB00147	C0007131	0	0
DB00147	C0010072	0	1
DB00147	C0014170	0	2
DB00147	C0014534	0	3
DB00147	C0031154	0	3
DB00147	C0032019	0	0
DB00147	C0035579	0	1
DB00148	C0003469	0	1
DB00148	C0038525	0	3
DB00148	C0206682	0	1
DB00148	C0268490	0	1
DB00150	C0018790	0	2
DB00151	C0017668	0	3
DB00151	C0022104	0	3
DB00151	C0031190	0	3
DB00151	C0342788	0	4
DB00152	C0014859	0	1
DB00152	C1328407	0	4
DB00153	C0005779	0	4
DB00153	C0006271	0	2
DB00153	C0020757	0	4
DB00154	C0013720	0	0
DB00154	C0030297	0	4
DB00154	C0206245	0	0
DB00154	C0342527	0	4
DB00154	C0745103	0	3
DB00155	C0008533	0	4
DB00155	C0342731	0	1
DB00157	C0020757	0	2
DB00157	C0032285	0	1
DB00158	C0005586	0	1
DB00158	C0023481	0	4
DB00158	C0234533	0	3
DB00158	C1261473	0	1
DB00161	C0008149	0	1
DB00161	C0014742	0	3
DB00161	C0342881	0	2
DB00162	C0002792	0	1
DB00162	C0019243	0	4
DB00163	C0017612	0	0
DB00163	C0018133	0	2
DB00163	C0021051	0	3
DB00163	C0024115	0	3
DB00163	C0026650	0	4
DB00163	C0032285	0	2
DB00163	C0036202	0	4
DB00163	C0235974	0	2
DB00163	C0342384	0	3
DB00165	C0006625	0	0
DB00165	C0022104	0	3
DB00165	C0342907	0	1
DB00167	C0002875	0	3
DB00167	C0003862	0	4
DB00167	C0020459	0	1
DB00167	C0030590	0	2
DB00167	C0035258	0	2
DB00167	C0042870	0	3
DB00167	C0175683	0	1
DB00167	C0595948	0	2
DB00169	C0013274	0	4
DB00169	C0014556	0	0
DB00170	C0085605	0	4
DB00173	C0008489	0	4
DB00173	C0013428	0	3
DB00173	C0023467	0	2
DB00174	C0029463	0	4
DB00174	C0032580	0	0
DB00174	C0042035	0	0
DB00174	C0887833	0	3
DB00174	C3544321	0	3
DB00175	C0002965	0	3
DB00175	C0026948	0	4
DB00175	C0032460	0	4
DB00175	C0409959	0	1
DB00176	C0042133	0	2
DB00176	C0751753	0	0
DB00176	C1960397	0	3
DB00177	C0003492	0	3
DB00177	C0008149	0	4
DB00177	C0013404	0	0
DB00177	C0085215	0	1
DB00178	C0002965	0	1
DB00178	C0023487	0	0
DB00179	C0018621	0	4
DB00179	C0027497	0	1
DB00179	C0151942	0	3
DB00179	C0409818	0	3
DB00180	C0020546	0	4
DB00180	C0024031	0	1
DB00180	C0156404	0	0
DB00180	C0162429	0	2
DB00181	C0026650	0	4
DB00182	C0023212	0	3
DB00182	C0023890	0	2
DB00182	C0024894	0	0
DB00185	C0017612	0	4
DB00185	C0020476	0	0
DB00185	C0027726	0	0
DB00186	C0022593	0	4
DB00186	C0677607	0	1
DB00186	C0745103	0	0
DB00187	C0011616	0	0
DB00187	C0024301	0	2
DB00187	C0030848	0	0
DB00188	C0022073	0	0
DB00188	C0027697	0	4
DB00188	C0040053	0	4
DB00189	C0021359	0	4
DB00189	C0039685	0	1
DB00191	C0004604	0	1
DB00191	C0027121	0	0
DB00191	C0035335	0	2
DB00191	C0262584	0	2
DB00192	C0011603	0	2
DB00192	C0022951	0	0
DB00192	C0027051	0	2
DB00193	C0021051	0	3
DB00193	C0025322	0	4
DB00195	C0002792	0	2
DB00195	C0015230	0	0
DB00195	C0019087	0	0
DB00195	C0023437	0	0
DB00195	C0030920	0	3
DB00195	C0238462	0	2
DB00195	C1800706	0	3
DB00196	C0011615	0	3
DB00196	C0271578	0	1
DB00199	C0205768	0	4
DB00199	C0948896	0	4
DB00200	C0013386	0	1
DB00200	C0013604	0	0
DB00200	C0022661	0	4
DB00200	C0027697	0	4
DB00200	C0029396	0	4
DB00200	C0037763	0	0
DB00201	C0006287	0	1
DB00201	C0018681	0	3
DB00201	C0039841	0	3
DB00201	C0220710	0	2
DB00203	C0012739	0	1
DB00203	C0024141	0	4
DB00203	C0030807	0	2
DB00203	C0231528	0	4
DB00204	C0020479	0	4
DB00204	C0034734	0	2
DB00204	C0041948	0	4
DB00206	C0233315	0	0
DB00206	C0398623	0	2
DB00206	C0936215	0	1
DB00207	C0002888	0	2
DB00208	C0013295	0	1
DB00208	C0022548	0	0
DB00208	C0151686	0	0
DB00208	C0520679	0	2
DB00208	C1263846	0	0
DB00208	C4083212	0	3
DB00209	C0013428	0	1
DB00209	C0015624	0	1
DB00209	C0876973	0	1
DB00210	C0011603	0	0
DB00210	C0034885	0	2
DB00210	C0040822	0	2
DB00210	C0162834	0	4
DB00210	C0236964	0	0
DB00210	C0847614	0	3
DB00211	C0001973	0	1
DB00211	C0018834	0	1
DB00211	C0282488	0	2
DB00211	C0524620	0	4
DB00211	C0870082	0	3
DB00212	C0002395	0	2
DB00212	C0005684	0	3
DB00212	C0035222	0	0
DB00212	C0085159	0	2
DB00213	C0021603	0	2
DB00213	C0037199	0	0
DB00213	C0085159	0	3
DB00213	C0272375	0	1
DB00213	C0751674	0	3
DB00214	C0013264	0	1
DB00214	C0023473	0	4
DB00215	C0036920	0	4
DB00216	C0035222	0	2
DB00218	C0034067	0	3
DB00218	C0085669	0	3
DB00218	C0276226	0	1
DB00221	C0000737	0	1
DB00221	C0018671	0	4
DB00221	C0029927	0	1
DB00221	C0162834	0	1
DB00221	C0238198	0	3
DB00221	C2973725	0	1
DB00222	C0024523	0	1
DB00222	C0085669	0	0
DB00222	C0268596	0	4
DB00223	C0018681	0	3
DB00223	C0024143	0	2
DB00226	C0020757	0	4
DB00226	C0027819	0	0
DB00226	C0041341	0	2
DB00226	C0398623	0	2
DB00227	C0004238	0	0
DB00227	C0020480	0	2
DB00227	C0028754	0	3
DB00227	C0037930	0	4
DB00227	C0162429	0	4
DB00227	C0342527	0	2
DB00228	C0026896	0	2
DB00228	C0034067	0	0
DB00228	C0039685	0	2
DB00230	C0020179	0	1
DB00230	C0020428	0	1
DB00230	C0268490	0	3
DB00230	C0338908	0	0
DB00230	C1306889	0	4
DB00231	C0008149	0	4
DB00231	C0022596	0	0
DB00231	C0024591	0	3
DB00231	C0035585	0	0
DB00231	C1142132	0	1
DB00232	C0002390	0	2
DB00232	C0038356	0	3
DB00232	C0751434	0	2
DB00233	C0001957	0	0
DB00233	C0013428	0	4
DB00234	C0678222	0	1
DB00234	C1134719	0	0
DB00235	C0043515	0	3
DB00235	C0085417	0	3
DB00235	C0401151	0	3
DB00235	C1142132	0	3
DB00237	C0038356	0	1
DB00237	C0497327	0	3
DB00237	C0878787	0	2
DB00240	C0007138	0	4
DB00240	C0010674	0	3
DB00240	C0018671	0	4
DB00240	C0041341	0	3
DB00240	C0494475	0	4
DB00241	C0017668	0	0
DB00241	C0751435	0	1
DB00242	C0027051	0	3
DB00242	C0031511	0	1
DB00242	C0334579	0	4
DB00243	C0003872	0	2
DB00243	C0270736	0	0
DB00243	C0342907	0	4
DB00243	C2239176	0	4
DB00244	C0034069	0	2
DB00244	C1275126	0	0
DB00244	C1837475	0	4
DB00245	C0003850	0	3
DB00245	C0085580	0	4
DB00246	C0032227	0	3
DB00246	C0032768	0	1
DB00246	C0948896	0	0
DB00247	C0009763	0	2
DB00247	C0014868	0	3
DB00247	C0042029	0	1
DB00247	C0687720	0	2
DB00248	C0007193	0	0
DB00248	C0027697	0	2
DB00248	C0035854	0	0
DB00248	C0151686	0	2
DB00248	C1861172	0	2
DB00250	C0002418	0	2
DB00250	C0011616	0	1
DB00250	C0014175	0	0
DB00250	C0014859	0	2
DB00250	C0020443	0	3
DB00250	C0028734	0	0
DB00250	C0030567	0	1
DB00252	C0020635	0	1
DB00252	C0039103	0	2
DB00252	C0271623	0	2
DB00253	C0005967	0	2
DB00253	C0014550	0	4
DB00253	C0017168	0	1
DB00253	C0018834	0	2
DB00253	C0021655	0	0
DB00254	C0876973	0	4
DB00254	C2748055	0	1
DB00254	C2930898	0	4
DB00255	C0003862	0	4
DB00255	C0016470	0	2
DB00255	C0020459	0	4
DB00255	C0234974	0	2
DB00261	C0085417	0	2
DB00261	C0948008	0	3
DB00261	C1168401	0	1
DB00262	C0002171	0	4
DB00262	C0917801	0	0
DB00262	C0920350	0	4
DB00264	C0008533	0	1
DB00264	C0041582	0	3
DB00264	C0042847	0	0
DB00264	C0085129	0	0
DB00264	C0856727	0	1
DB00264	C2973725	0	4
DB00266	C0014474	0	0
DB00266	C0020461	0	1
DB00266	C0022665	0	3
DB00268	C0018794	0	4
DB00268	C0030193	0	3
DB00268	C0032768	0	3
DB00270	C0001430	0	3
DB00270	C0003864	0	3
DB00270	C0022573	0	0
DB00270	C0024419	0	1
DB00270	C0262584	0	1
DB00273	C0004604	0	1
DB00273	C0010346	0	4
DB00273	C0020433	0	1
DB00273	C0040015	0	2
DB00275	C0030848	0	4
DB00275	C0039483	0	4
DB00276	C0027404	0	1
DB00276	C0040046	0	0
DB00276	C0175683	0	0
DB00277	C0008311	0	0
DB00277	C0020625	0	4
DB00277	C0032768	0	3
DB00279	C0023467	0	3
DB00279	C0032227	0	2
DB00279	C0878544	0	1
DB00280	C0038013	0	1
DB00281	C0017086	0	4
DB00281	C0027627	0	0
DB00281	C0032987	0	2
DB00281	C0033578	0	2
DB00281	C0034012	0	0
DB00281	C0039590	0	3
DB00281	C0268070	0	0
DB00282	C0013384	0	2
DB00283	C1527336	0	3
DB00284	C0011603	0	2
DB00284	C0026764	0	2
DB00284	C0343065	0	4
DB00284	C0948896	0	4
DB00285	C0008677	0	4
DB00285	C0013384	0	4
DB00285	C0037188	0	4
DB00286	C0011603	0	0
DB00286	C0028734	0	4
DB00286	C0040053	0	4
DB00287	C0011882	0	4
DB00287	C0018273	0	4
DB00288	C0042029	0	4
DB00289	C0259817	0	2
DB00290	C0013144	0	4
DB00290	C0020640	0	1
DB00290	C0034069	0	3
DB00290	C0038325	0	4
DB00290	C0162627	0	1
DB00290	C0473527	0	4
DB00292	C0018681	0	2
DB00292	C0020502	0	2
DB00292	C0025149	0	2
DB00292	C0085215	0	3
DB00293	C0011882	0	2
DB00293	C0020626	0	4
DB00293	C0033581	0	4
DB00293	C0236964	0	1
DB00293	C0342384	0	2
DB00293	C1306889	0	1
DB00295	C0035455	0	2
DB00295	C0042510	0	1
DB00295	C1394891	0	4
DB00297	C0019156	0	1
DB00297	C0020557	0	4
DB00297	C0278996	0	0
DB00298	C0037286	0	4
DB00300	C0010692	0	2
DB00300	C0751967	0	3
DB00300	C0948896	0	1
DB00302	C0003868	0	2
DB00302	C0162565	0	1
DB00302	C0221260	0	3
DB00304	C0003862	0	2
DB00304	C0687720	0	2
DB00304	C1134719	0	4
DB00306	C0002871	0	0
DB00306	C0002894	0	3
DB00306	C0020550	0	3
DB00306	C0032460	0	3
DB00306	C0039590	0	0
DB00306	C0042880	0	2
DB00307	C0002418	0	1
DB00307	C0002893	0	2
DB00307	C0024437	0	4
DB00307	C1263846	0	2
DB00308	C0003868	0	4
DB00308	C0036508	0	4
DB00309	C0020626	0	0
DB00309	C0026764	0	3
DB00310	C0011334	0	1
DB00310	C0032787	0	1
DB00310	C0042029	0	4
DB00311	C0004239	0	4
DB00311	C0020476	0	0
DB00311	C0030807	0	2
DB00311	C0451641	0	3
DB00311	C0751435	0	1
DB00312	C0005694	0	0
DB00312	C0020179	0	3
DB00312	C0206686	0	2
DB00312	C1263846	0	4
DB00313	C0002726	0	3
DB00313	C0018273	0	1
DB00313	C0019880	0	3
DB00313	C0079744	0	2
DB00313	C0311375	0	4
DB00313	C0409818	0	4
DB00313	C0836924	0	2
DB00315	C0010417	0	4
DB00315	C0020479	0	3
DB00315	C0020544	0	0
DB00316	C0001957	0	1
DB00316	C0020452	0	0
DB00316	C0022573	0	2
DB00316	C0042870	0	4
DB00317	C0040156	0	2
DB00317	C1960397	0	4
DB00318	C0003850	0	1
DB00318	C0026848	0	3
DB00318	C0038013	0	0
DB00318	C1527249	0	2
DB00320	C0021359	0	3
DB00320	C0334579	0	3
DB00320	C0342731	0	1
DB00322	C1458155	0	1
DB00323	C0000809	0	1
DB00323	C0004114	0	2
DB00323	C0031099	0	1
DB00323	C0038454	0	2
DB00324	C0004775	0	2
DB00324	C0018801	0	1
DB00325	C0013415	0	3
DB00325	C0346647	0	0
DB00327	C0011606	0	1
DB00327	C0013338	0	0
DB00327	C0020619	0	0
DB00328	C0014170	0	1
DB00328	C0035335	0	3
DB00328	C0036421	0	1
DB00331	C0032463	0	0
DB00331	C0542346	0	2
DB00332	C0004943	0	3
DB00332	C0005138	0	0
DB00332	C0024790	0	3
DB00332	C0042029	0	2
DB00332	C0206245	0	2
DB00332	C0751865	0	2
DB00332	C2748055	0	4
DB00334	C0005695	0	1
DB00334	C0018794	0	3
DB00334	C0020437	0	4
DB00334	C0024138	0	2
DB00335	C0014549	0	4
DB00335	C0019151	0	4
DB00335	C0024894	0	3
DB00335	C0040015	0	3
DB00335	C0042909	0	3
DB00337	C0019087	0	2
DB00337	C0039483	0	0
DB00337	C0948480	0	0
DB00337	C1134719	0	3
DB00338	C0034012	0	1
DB00339	C0001122	0	1
DB00339	C0002965	0	2
DB00339	C0016057	0	3
DB00339	C0018621	0	1
DB00339	C0030446	0	4
DB00339	C0036220	0	1
DB00339	C0149958	0	3
DB00340	C0001418	0	0
DB00340	C0003128	0	2
DB00340	C0003578	0	2
DB00340	C0007138	0	0
DB00340	C0020443	0	1
DB00340	C0020635	0	2
DB00341	C0009375	0	2
DB00341	C0011875	0	4
DB00341	C0027708	0	0
DB00342	C0027121	0	2
DB00343	C0022595	0	2
DB00343	C0043202	0	1
DB00343	C0085159	0	0
DB00344	C0018418	0	1
DB00344	C0021361	0	4
DB00344	C0029463	0	4
DB00344	C0031117	0	0
DB00344	C0032987	0	4
DB00344	C0038325	0	1
DB00344	C0948480	0	1
DB00347	C0006105	0	1
DB00347	C0019156	0	0
DB00347	C0030920	0	0
DB00347	C0040053	0	4
DB00347	C1384606	0	4
DB00348	C0014474	0	1
DB00349	C0013238	0	0
DB00349	C0014038	0	0
DB00349	C0019151	0	0
DB00349	C0019829	0	4
DB00349	C0233315	0	1
DB00350	C0011581	0	0
DB00350	C0017601	0	2
DB00350	C0037299	0	2
DB00351	C0017531	0	2
DB00351	C0043459	0	2
DB00351	C0085580	0	0
DB00351	C0151723	0	4
DB00352	C0003578	0	1
DB00352	C0005779	0	3
DB00352	C0020544	0	2
DB00352	C0022575	0	1
DB00352	C0025149	0	1
DB00352	C0028768	0	1
DB00352	C0030578	0	4
DB00352	C0079731	0	1
DB00352	C0268579	0	2
DB00356	C0020640	0	4
DB00357	C0000809	0	2
DB00357	C0007193	0	1
DB00357	C0017531	0	2
DB00357	C0206693	0	1
DB00357	C0270846	0	0
DB00360	C0149704	0	1
DB00360	C0751865	0	3
DB00361	C0038160	0	2
DB00361	C0162627	0	0
DB00361	C1704417	0	0
DB00363	C0021655	0	0
DB00363	C0162627	0	0
DB00364	C0020523	0	4
DB00364	C0022660	0	1
DB00364	C0023890	0	3
DB00364	C0034065	0	2
DB00364	C1861172	0	3
DB00366	C0008325	0	0
DB00366	C0023440	0	0
DB00366	C0024115	0	1
DB00366	C0024437	0	0
DB00366	C0032768	0	2
DB00366	C0746102	0	0
DB00366	C2930898	0	2
DB00367	C0033860	0	3
DB00367	C0039841	0	4
DB00367	C0040147	0	3
DB00368	C0003811	0	3
DB00368	C0033806	0	0
DB00368	C0162820	0	0
DB00368	C1261473	0	1
DB00370	C0009375	0	0
DB00370	C0014877	0	3
DB00370	C0015371	0	3
DB00370	C0026948	0	2
DB00370	C0278996	0	1
DB00370	C0740394	0	4
DB00370	C0948480	0	4
DB00371	C0020476	0	2
DB00371	C0154143	0	3
DB00372	C0009324	0	3
DB00372	C0271623	0	4
DB00373	C0007117	0	2
DB00373	C0018924	0	4
DB00373	C0019829	0	3
DB00373	C0151526	0	2
DB00373	C0162565	0	3
DB00373	C0278996	0	1
DB00373	C0700201	0	3
DB00374	C0401151	0	4
DB00376	C0085096	0	2
DB00376	C0238462	0	1
DB00377	C0007095	0	2
DB00377	C0020621	0	0
DB00377	C0221260	0	2
DB00377	C0282193	0	0
DB00377	C1540912	0	4
DB00378	C0017605	0	3
DB00378	C0023472	0	0
DB00378	C0027498	0	4
DB00378	C0035220	0	3
DB00378	C0042880	0	3
DB00379	C0004114	0	2
DB00379	C0019112	0	0
DB00379	C1394891	0	2
DB00380	C0001122	0	3
DB00380	C0007193	0	2
DB00380	C0021364	0	0
DB00380	C0030193	0	4
DB00380	C0035258	0	4
DB00380	C0235974	0	4
DB00381	C0002170	0	2
DB00381	C0010692	0	3
DB00381	C0018021	0	4
DB00381	C0023440	0	1
DB00381	C1134719	0	2
DB00382	C0036920	0	0
DB00382	C0524620	0	3
DB00383	C0029443	0	4
DB00383	C0035220	0	0
DB00383	C0036983	0	3
DB00383	C0220710	0	3
DB00384	C0012739	0	2
DB00384	C0021670	0	2
DB00384	C0678222	0	4
DB00385	C0002792	0	3
DB00385	C0008677	0	0
DB00385	C0271623	0	4
DB00385	C0338908	0	1
DB00387	C0003128	0	1
DB00387	C0019880	0	2
DB00388	C0003873	0	4
DB00388	C0004775	0	1
DB00388	C0014877	0	0
DB00388	C0022116	0	4
DB00389	C0024473	0	2
DB00389	C0038362	0	1
DB00389	C1408258	0	2
DB00390	C0002874	0	1
DB00390	C0023448	0	4
DB00390	C0024419	0	0
DB00390	C0027424	0	2
DB00390	C0034186	0	0
DB00390	C0740394	0	1
DB00391	C0020635	0	3
DB00391	C0029191	0	3
DB00391	C0034885	0	4
DB00391	C0042164	0	4
DB00392	C0036341	0	1
DB00392	C0039685	0	0
DB00393	C0002418	0	2
DB00393	C0015397	0	1
DB00393	C0022595	0	0
DB00393	C0022951	0	4
DB00393	C0029408	0	2
DB00394	C0018916	0	0
DB00394	C0020557	0	1
DB00394	C0677607	0	1
DB00395	C0013720	0	2
DB00395	C0022593	0	3
DB00395	C0024523	0	0
DB00395	C0033375	0	4
DB00395	C0035335	0	0
DB00396	C0020545	0	2
DB00396	C0029134	0	4
DB00397	C0027051	0	1
DB00397	C0236663	0	1
DB00397	C0919267	0	0
DB00398	C0018801	0	0
DB00398	C0024121	0	3
DB00398	C0041296	0	1
DB00399	C0007138	0	1
DB00400	C0007642	0	2
DB00400	C0029463	0	1
DB00400	C0338908	0	3
DB00401	C0014335	0	4
DB00401	C0023467	0	2
DB00401	C0029927	0	3
DB00401	C0031099	0	0
DB00401	C0036690	0	3
DB00401	C0037188	0	3
DB00401	C0085681	0	2
DB00401	C0152020	0	2
DB00402	C0021655	0	4
DB00402	C0026705	0	0
DB00403	C0004114	0	4
DB00403	C0015624	0	4
DB00403	C0149958	0	4
DB00403	C0242422	0	2
DB00403	C0268483	0	0
DB00403	C0595948	0	0
DB00404	C0027404	0	0
DB00404	C0033375	0	0
DB00404	C0040034	0	0
DB00404	C0238463	0	4
DB00404	C0271568	0	3
DB00404	C0542346	0	3
DB00404	C3544321	0	0
DB00405	C0013390	0	1
DB00405	C0018802	0	4
DB00405	C0027404	0	4
DB00405	C0242383	0	1
DB00408	C0001403	0	3
DB00408	C0002994	0	4
DB00408	C0037286	0	1
DB00408	C0270458	0	4
DB00411	C0392784	0	3
DB00412	C0023212	0	0
DB00412	C0023481	0	4
DB00412	C0024143	0	4
DB00412	C0035220	0	0
DB00412	C0149725	0	1
DB00412	C1837475	0	3
DB00413	C0017601	0	4
DB00414	C0001623	0	1
DB00414	C0009375	0	3
DB00414	C0031190	0	1
DB00414	C0040997	0	3
DB00414	C0847614	0	2
DB00414	C2936781	0	3
DB00415	C0000786	0	4
DB00415	C0004238	0	0
DB00415	C0007138	0	1
DB00415	C0011884	0	1
DB00415	C0013405	0	4
DB00415	C0023448	0	0
DB00415	C0030446	0	0
DB00415	C0031511	0	0
DB00415	C0039590	0	0
DB00417	C0006105	0	1
DB00417	C0085413	0	0
DB00417	C0524909	0	2
DB00417	C0948480	0	1
DB00418	C0022575	0	0
DB00418	C0027726	0	2
DB00418	C1140680	0	2
DB00419	C0029396	0	0
DB00419	C1384606	0	4
DB00420	C0023465	0	1
DB00420	C0029458	0	3
DB00420	C0162834	0	2
DB00421	C0017181	0	3
DB00421	C0030319	0	3
DB00421	C0041296	0	1
DB00421	C0342384	0	4
DB00421	C0392784	0	3
DB00422	C0020640	0	3
DB00422	C0024894	0	0
DB00422	C0035455	0	2
DB00422	C0039240	0	4
DB00423	C0013338	0	0
DB00423	C0020428	0	1
DB00423	C0036341	0	2
DB00423	C0039483	0	3
DB00424	C0017601	0	0
DB00424	C0020514	0	4
DB00424	C0234533	0	2
DB00425	C0031154	0	0
DB00425	C0032787	0	0
DB00425	C0162566	0	0
DB00427	C0011991	0	2
DB00427	C0028754	0	3
DB00427	C0085631	0	2
DB00427	C1861172	0	3
DB00429	C0027498	0	3
DB00429	C0151744	0	2
DB00429	C0234974	0	0
DB00432	C0017168	0	3
DB00432	C0023052	0	4
DB00432	C2937421	0	4
DB00433	C0013274	0	4
DB00434	C0004352	0	4
DB00434	C0012739	0	0
DB00434	C0013144	0	1
DB00434	C0037769	0	1
DB00434	C0178416	0	1
DB00434	C0235063	0	0
DB00435	C0003123	0	1
DB00435	C0023892	0	1
DB00435	C0085159	0	2
DB00435	C0270846	0	4
DB00435	C0343755	0	0
DB00436	C0014474	0	3
DB00436	C0042875	0	1
DB00437	C0085606	0	3
DB00437	C0836924	0	2
DB00439	C0021670	0	1
DB00439	C0037930	0	3
DB00439	C1800706	0	1
DB00440	C0017205	0	0
DB00440	C0020179	0	2
DB00440	C0023890	0	2
DB00440	C0031190	0	0
DB00441	C0020507	0	3
DB00441	C0221765	0	2
DB00443	C0017638	0	1
DB00443	C0018916	0	3
DB00443	C0024031	0	3
DB00443	C0029456	0	1
DB00444	C0023467	0	3
DB00444	C0036920	0	1
DB00444	C0451641	0	2
DB00444	C0497327	0	4
DB00445	C0007095	0	0
DB00445	C0013295	0	2
DB00445	C0019151	0	1
DB00446	C0007095	0	1
DB00446	C0220989	0	4
DB00446	C0424489	0	3
DB00446	C2316212	0	2
DB00448	C0027430	0	1
DB00448	C0029401	0	3
DB00448	C0162316	0	3
DB00448	C0221032	0	0
DB00449	C0014121	0	3
DB00449	C0015530	0	1
DB00449	C0020480	0	4
DB00449	C0024117	0	0
DB00449	C0042842	0	2
DB00449	C0085413	0	0
DB00450	C0019618	0	1
DB00450	C0242350	0	1
DB00451	C0007095	0	4
DB00451	C0021308	0	1
DB00451	C0023440	0	0
DB00451	C0037199	0	0
DB00451	C0039590	0	4
DB00451	C0342384	0	2
DB00451	C1275126	0	1
DB00452	C0019112	0	3
DB00452	C0023480	0	2
DB00452	C0023481	0	4
DB00452	C0043459	0	2
DB00452	C0268390	0	3
DB00452	C1961835	0	0
DB00454	C3463824	0	0
DB00455	C0036337	0	0
DB00455	C0038013	0	4
DB00455	C0087012	0	2
DB00457	C0005283	0	4
DB00458	C0013428	0	2
DB00458	C0022354	0	2
DB00458	C0037188	0	3
DB00458	C1837475	0	1
DB00458	C1961099	0	0
DB00459	C0018671	0	3
