drug	disease	label	fold
DB00026	C0033581	0	0
DB00028	C0011603	0	0
DB00028	C0011854	0	4
DB00028	C0030305	0	0
DB00029	C0014121	0	4
DB00029	C0031485	0	1
DB00029	C0034150	0	4
DB00029	C0270851	0	1
DB00030	C0002726	0	1
DB00030	C0011581	0	1
DB00030	C0025289	0	2
DB00030	C0026987	0	0
DB00030	C0029408	0	1
DB00030	C0079731	0	3
DB00030	C0405580	0	3
DB00031	C0006118	0	4
DB00031	C0007786	0	1
DB00031	C0948216	0	2
DB00032	C0001627	0	4
DB00032	C0023890	0	2
DB00032	C0085083	0	4
DB00032	C2930898	0	1
DB00033	C0006413	0	2
DB00033	C0017638	0	1
DB00033	C0027662	0	2
DB00033	C0206682	0	4
DB00033	C1134719	0	3
DB00034	C0027708	0	4
DB00034	C1704417	0	0
DB00035	C0272375	0	3
DB00035	C0282528	0	4
DB00036	C0002453	0	0
DB00036	C0018798	0	3
DB00036	C0023212	0	0
DB00036	C0027497	0	1
DB00036	C0029191	0	3
DB00036	C0029927	0	2
DB00036	C0032897	0	1
DB00038	C0007789	0	2
DB00038	C0012739	0	0
DB00038	C0018681	0	1
DB00038	C0020179	0	0
DB00038	C0024419	0	3
DB00038	C0085413	0	1
DB00038	C0242698	0	2
DB00039	C0006287	0	2
DB00039	C0271568	0	2
DB00039	C0677607	0	0
DB00039	C0730345	0	4
DB00040	C0040822	0	2
DB00040	C0221023	0	4
DB00040	C0302280	0	4
DB00041	C0003578	0	0
DB00041	C0023487	0	2
DB00041	C0023892	0	4
DB00041	C0235480	0	3
DB00041	C0270846	0	4
DB00041	C0342543	0	4
DB00041	C0401151	0	4
DB00041	C1849508	0	4
DB00042	C0042345	0	2
DB00042	C0878773	0	2
DB00043	C0011991	0	3
DB00043	C0020635	0	2
DB00043	C0023892	0	0
DB00043	C0036572	0	1
DB00044	C0034012	0	1
DB00044	C0178416	0	2
DB00046	C0002871	0	4
DB00046	C0024899	0	1
DB00046	C0030446	0	3
DB00046	C0035229	0	4
DB00046	C0038358	0	1
DB00046	C0042510	0	2
DB00046	C0559106	0	0
DB00048	C0003864	0	0
DB00048	C0018213	0	0
DB00048	C0042029	0	3
DB00051	C0007820	0	4
DB00051	C0019080	0	4
DB00051	C0037286	0	1
DB00051	C0596263	0	1
DB00051	C0746102	0	3
DB00052	C0016470	0	3
DB00052	C0023470	0	3
DB00052	C0428974	0	1
DB00052	C0456909	0	3
DB00054	C0003123	0	2
DB00054	C0023465	0	1
DB00054	C0035412	0	1
DB00054	C0079744	0	4
DB00054	C0392784	0	2
DB00055	C0038013	0	4
DB00055	C0038525	0	4
DB00056	C0011854	0	1
DB00056	C0037199	0	0
DB00060	C0042024	0	0
DB00060	C0042880	0	4
DB00060	C0836924	0	1
DB00063	C0016057	0	1
DB00063	C0020428	0	2
DB00065	C0003128	0	3
DB00065	C0017605	0	0
DB00065	C0032987	0	0
DB00066	C0040136	0	2
DB00066	C0041408	0	1
DB00066	C0085129	0	3
DB00066	C0206693	0	4
DB00066	C0268579	0	3
DB00067	C0001627	0	0
DB00067	C0038013	0	0
DB00067	C0042138	0	0
DB00067	C0079744	0	4
DB00068	C0020615	0	1
DB00069	C0023892	0	2
DB00069	C0026705	0	4
DB00069	C0206686	0	3
DB00070	C0014743	0	3
DB00070	C0027627	0	4
DB00070	C0085682	0	1
DB00071	C0042384	0	2
DB00071	C1458155	0	3
DB00072	C0012833	0	0
DB00072	C0028949	0	0
DB00072	C0031485	0	4
DB00072	C0162836	0	1
DB00072	C0206686	0	3
DB00073	C0009806	0	4
DB00073	C0023479	0	2
DB00073	C0026769	0	4
DB00073	C0948008	0	0
DB00075	C0032227	0	4
DB00075	C0242350	0	3
DB00075	C0473527	0	4
DB00078	C0038454	0	3
DB00078	C0042029	0	4
DB00078	C0042487	0	0
DB00078	C0043202	0	3
DB00078	C0270851	0	2
DB00078	C0751865	0	3
DB00078	C1168401	0	4
DB00078	C1561643	0	1
DB00081	C0017563	0	1
DB00081	C0027662	0	3
DB00081	C0149821	0	4
DB00081	C1260899	0	0
DB00082	C0014534	0	0
DB00082	C0029408	0	3
DB00082	C0031190	0	2
DB00083	C0037769	0	2
DB00086	C0311375	0	1
DB00086	C0546817	0	4
DB00087	C0020428	0	2
DB00087	C0022596	0	1
DB00087	C0038356	0	4
DB00087	C0043352	0	3
DB00091	C0039103	0	4
DB00091	C0151740	0	4
DB00091	C0278996	0	3
DB00091	C0346421	0	2
DB00091	C0751435	0	4
DB00091	C1527249	0	4
DB00092	C0010072	0	1
DB00092	C0231528	0	0
DB00092	C1394891	0	3
DB00093	C0036690	0	3
DB00093	C0268490	0	2
DB00094	C0004153	0	1
DB00094	C0005697	0	0
DB00094	C0022593	0	3
DB00094	C2931618	0	0
DB00095	C0014356	0	1
DB00095	C0029458	0	4
DB00095	C0032463	0	1
DB00097	C0040053	0	3
DB00097	C0151740	0	4
DB00097	C0456909	0	0
DB00097	C1956346	0	3
DB00099	C0013338	0	3
DB00099	C0014877	0	1
DB00099	C0020676	0	0
DB00099	C0020757	0	1
DB00099	C0027726	0	3
DB00099	C0028949	0	3
DB00099	C0031511	0	3
DB00099	C0036202	0	3
DB00100	C0012739	0	0
DB00100	C0024117	0	3
DB00102	C0022876	0	2
DB00102	C0030848	0	1
DB00102	C0276226	0	1
DB00104	C0730345	0	1
DB00105	C0010054	0	4
DB00106	C0009806	0	1
DB00106	C0011849	0	1
DB00106	C0013274	0	2
DB00106	C2973725	0	4
DB00107	C0014549	0	1
DB00107	C0020473	0	4
DB00107	C0043515	0	2
DB00107	C0876973	0	3
DB00107	C0919267	0	2
DB00107	C1269683	0	4
DB00108	C0021390	0	0
DB00108	C0242350	0	2
DB00110	C0031511	0	4
DB00110	C0036830	0	0
DB00112	C0008533	0	3
DB00112	C0015530	0	3
DB00112	C0020626	0	2
DB00112	C1527304	0	3
DB00114	C0001957	0	0
DB00114	C0032285	0	0
DB00114	C0149925	0	2
DB00114	C0687150	0	2
DB00115	C0019243	0	4
DB00115	C0151942	0	2
DB00117	C0220994	0	1
DB00118	C0006287	0	4
DB00118	C0022951	0	4
DB00118	C0035579	0	2
DB00118	C0038356	0	2
DB00119	C0000744	0	3
DB00119	C0037763	0	3
DB00119	C1540912	0	3
DB00120	C0017612	0	0
DB00120	C0023479	0	1
DB00120	C0027819	0	2
DB00120	C0149925	0	1
DB00120	C0342527	0	3
DB00120	C0476089	0	3
DB00120	C0751865	0	3
DB00120	C1800706	0	3
DB00120	C1961099	0	4
DB00121	C0036323	0	2
DB00122	C0023472	0	4
DB00122	C0037199	0	4
DB00123	C0018794	0	1
DB00123	C0236663	0	3
DB00123	C0917798	0	1
DB00125	C1837475	0	2
DB00126	C0007820	0	2
DB00126	C0014544	0	3
DB00126	C0024473	0	0
DB00126	C0035457	0	4
DB00127	C0002395	0	3
DB00127	C0027662	0	2
DB00127	C0042875	0	0
DB00127	C0151942	0	1
DB00127	C1394891	0	4
DB00128	C0021655	0	0
DB00128	C0022116	0	1
DB00128	C0028326	0	2
DB00128	C2931618	0	2
DB00129	C0005138	0	4
DB00129	C0014038	0	3
DB00129	C0021655	0	4
DB00129	C1561643	0	0
DB00130	C0002871	0	2
DB00130	C0010417	0	0
DB00130	C0015397	0	2
DB00131	C0005587	0	0
DB00131	C0019243	0	1
DB00131	C0030590	0	2
DB00131	C0042024	0	2
DB00131	C0162627	0	2
DB00132	C0008325	0	3
DB00132	C0035220	0	2
DB00133	C0002792	0	4
DB00133	C0013390	0	3
DB00136	C0013604	0	3
DB00136	C0020179	0	4
DB00136	C0039621	0	4
DB00136	C0085083	0	3
DB00136	C0206245	0	3
DB00136	C0233315	0	1
DB00138	C0020550	0	4
DB00138	C0151723	0	2
DB00139	C0020545	0	4
DB00139	C0020555	0	0
DB00139	C0020635	0	0
DB00139	C0040517	0	2
DB00139	C1168401	0	2
DB00141	C0014733	0	2
DB00141	C0020445	0	1
DB00141	C1861172	0	0
DB00142	C0032987	0	2
DB00142	C1263846	0	1
DB00143	C0029408	0	2
DB00143	C0034069	0	2
DB00143	C0730345	0	4
DB00145	C0008325	0	3
DB00145	C0036690	0	4
DB00145	C0282193	0	2
DB00145	C0311375	0	1
DB00146	C0010200	0	3
DB00146	C0014549	0	2
DB00146	C0017574	0	2
DB00146	C0018794	0	4
DB00146	C0268543	0	2
DB00147	C0006625	0	0
DB00147	C0151714	0	3
DB00148	C0017574	0	4
DB00148	C0034012	0	0
DB00150	C0002453	0	0
DB00150	C0020598	0	2
DB00150	C0021359	0	4
DB00150	C0039483	0	3
DB00150	C0085215	0	0
DB00150	C0877792	0	1
DB00151	C0000737	0	3
DB00151	C0020479	0	1
DB00151	C0023465	0	4
DB00151	C0042875	0	4
DB00151	C0342788	0	1
DB00152	C0005138	0	3
DB00152	C0034069	0	4
DB00153	C0014733	0	1
DB00153	C0031485	0	2
DB00153	C0162568	0	2
DB00153	C1800706	0	4
DB00154	C0020476	0	0
DB00154	C0042870	0	2
DB00154	C1561643	0	2
DB00155	C0014836	0	1
DB00155	C0032000	0	2
DB00155	C0270458	0	4
DB00155	C0281361	0	4
DB00157	C0010417	0	2
DB00157	C0013720	0	0
DB00157	C0023418	0	1
DB00157	C0042880	0	0
DB00158	C0002792	0	3
DB00158	C0011848	0	3
DB00158	C0014556	0	2
DB00158	C0033581	0	3
DB00158	C0038220	0	2
DB00158	C0162836	0	3
DB00158	C0282193	0	1
DB00158	C1561643	0	3
DB00159	C0001126	0	1
DB00159	C0003864	0	2
DB00159	C0020625	0	1
DB00159	C0746102	0	4
DB00161	C0002418	0	3
DB00161	C0023481	0	0
DB00161	C0024117	0	3
DB00161	C0220994	0	4
DB00161	C0235974	0	1
DB00161	C0342543	0	0
DB00161	C0409818	0	0
DB00162	C0149704	0	4
DB00162	C0151940	0	3
DB00165	C0019054	0	1
DB00165	C0024523	0	1
DB00165	C0032897	0	1
DB00165	C0035579	0	3
DB00165	C0080274	0	4
DB00165	C0206245	0	0
DB00167	C0026838	0	2
DB00167	C0028768	0	3
DB00167	C0149704	0	0
DB00169	C0014583	0	4
DB00169	C0014836	0	3
DB00169	C0268583	0	2
DB00169	C0282193	0	1
DB00169	C1142132	0	3
DB00170	C0032914	0	4
DB00173	C0009375	0	0
DB00173	C0040053	0	4
DB00173	C0041408	0	4
DB00173	C0398775	0	4
DB00173	C3463824	0	1
DB00174	C0007117	0	1
DB00174	C0008325	0	0
DB00174	C0020428	0	3
DB00174	C0042373	0	3
DB00174	C0595948	0	1
DB00175	C0020640	0	3
DB00175	C0021775	0	4
DB00176	C0027051	0	4
DB00176	C0031069	0	1
DB00177	C0020452	0	3
DB00177	C0021670	0	0
DB00178	C0010691	0	4
DB00178	C0024121	0	3
DB00179	C0020676	0	4
DB00179	C0027796	0	4
DB00179	C0270736	0	3
DB00179	C0349464	0	3
DB00180	C0038454	0	0
DB00180	C0235063	0	0
DB00180	C0346421	0	0
DB00181	C0004096	0	3
DB00181	C0022595	0	3
DB00181	C1394891	0	4
DB00182	C0002893	0	4
DB00182	C0041296	0	0
DB00185	C0009806	0	1
DB00185	C1849508	0	2
DB00186	C0026838	0	1
DB00186	C0151636	0	2
DB00186	C0424489	0	2
DB00187	C0030567	0	3
DB00187	C0595948	0	1
DB00187	C0702166	0	3
DB00188	C0002871	0	0
DB00188	C0018203	0	4
DB00188	C0021141	0	4
DB00188	C0271650	0	1
DB00189	C0021364	0	0
DB00189	C0033117	0	1
DB00189	C0154143	0	3
DB00189	C0220989	0	1
DB00189	C0342788	0	1
DB00189	C0856727	0	0
DB00190	C0013595	0	4
DB00190	C0020502	0	3
DB00190	C0040053	0	3
DB00190	C0278996	0	2
DB00191	C0003873	0	3
DB00191	C0028949	0	1
DB00191	C0268390	0	0
DB00191	C1540912	0	0
DB00193	C0009319	0	2
DB00193	C0018418	0	4
DB00193	C0042847	0	4
DB00193	C0151942	0	4
DB00193	C0278996	0	2
DB00195	C0006267	0	3
DB00195	C0023052	0	3
DB00195	C0220989	0	3
DB00195	C0238198	0	2
DB00195	C0392784	0	2
DB00195	C0473527	0	1
DB00196	C0025637	0	0
DB00196	C0032019	0	0
DB00196	C0035457	0	1
DB00199	C1263846	0	1
DB00199	C2937421	0	2
DB00200	C0010346	0	3
DB00200	C0026848	0	4
DB00201	C0342907	0	4
DB00201	C1140680	0	3
DB00203	C0008149	0	2
DB00203	C0011854	0	0
DB00203	C0020428	0	0
DB00203	C0034734	0	0
DB00203	C0085612	0	1
DB00204	C0014742	0	0
DB00204	C0032987	0	0
DB00204	C0241961	0	0
DB00204	C0887833	0	1
DB00206	C0010072	0	1
DB00206	C0023440	0	3
DB00206	C0042373	0	2
DB00206	C0151526	0	4
DB00207	C0003123	0	2
DB00207	C0006413	0	4
DB00207	C0017160	0	2
DB00207	C0020557	0	2
DB00207	C0022951	0	2
DB00207	C0042514	0	0
DB00208	C0004239	0	1
DB00209	C0014335	0	1
DB00209	C0027627	0	3
DB00209	C0042842	0	0
DB00209	C0042847	0	2
DB00209	C0596263	0	3
DB00210	C0001627	0	4
DB00210	C0007134	0	3
DB00210	C0035335	0	4
DB00210	C1527311	0	3
DB00211	C0029134	0	2
DB00212	C0004245	0	2
DB00212	C0042384	0	3
DB00212	C0151740	0	1
DB00212	C0238198	0	3
DB00212	C0268070	0	3
DB00213	C0037763	0	2
DB00214	C0013144	0	1
DB00214	C0026961	0	2
DB00214	C0079744	0	1
DB00215	C0019829	0	1
DB00216	C0020517	0	4
DB00218	C0020514	0	3
DB00218	C0027121	0	3
DB00218	C0037036	0	1
DB00218	C0268596	0	0
DB00218	C0745103	0	4
DB00221	C0026705	0	1
DB00221	C3544321	0	0
DB00222	C0003492	0	1
DB00222	C0027661	0	4
DB00222	C0030319	0	4
DB00223	C0039103	0	1
DB00226	C0010054	0	2
DB00226	C0013404	0	2
DB00226	C0026838	0	1
DB00226	C0302280	0	4
DB00226	C2973725	0	4
DB00228	C0005779	0	4
DB00228	C0030569	0	1
DB00228	C0041408	0	3
DB00228	C0162566	0	4
DB00230	C0043515	0	1
DB00230	C0162566	0	1
DB00231	C0040038	0	3
DB00231	C0085631	0	0
DB00232	C0005741	0	3
DB00232	C0014121	0	4
DB00232	C0220989	0	4
DB00233	C0020550	0	2
DB00233	C0024419	0	1
DB00234	C0003811	0	1
DB00234	C0018924	0	4
DB00234	C0020507	0	3
DB00234	C0026769	0	3
DB00234	C0030569	0	1
DB00235	C0015530	0	1
DB00235	C0409959	0	2
DB00237	C0005741	0	1
DB00237	C0034012	0	4
DB00237	C0035335	0	1
DB00237	C0043352	0	1
DB00240	C0037299	0	3
DB00240	C0281361	0	1
DB00241	C0234533	0	2
DB00241	C2930898	0	0
DB00242	C0020456	0	4
DB00243	C0005741	0	1
DB00243	C0007102	0	3
DB00243	C0015371	0	2
DB00243	C0018203	0	2
DB00243	C0019151	0	1
DB00243	C0025289	0	3
DB00243	C0087012	0	3
DB00243	C0398623	0	3
DB00243	C2718128	0	0
DB00244	C0017181	0	3
DB00246	C0011860	0	0
DB00246	C0021364	0	0
DB00246	C0024141	0	4
DB00246	C0025149	0	1
DB00246	C2748055	0	3
DB00247	C0022596	0	2
DB00247	C0031069	0	0
DB00247	C0235063	0	4
DB00248	C0020619	0	0
DB00248	C0023479	0	1
DB00248	C0085682	0	3
DB00250	C0014549	0	1
DB00250	C0016057	0	3
DB00250	C0026764	0	3
DB00250	C0035228	0	3
DB00252	C0002726	0	4
DB00252	C0004604	0	2
DB00252	C0020545	0	4
DB00252	C0030446	0	0
DB00252	C0162429	0	0
DB00252	C0232940	0	3
DB00252	C0687720	0	3
DB00253	C0014869	0	3
DB00253	C0026961	0	0
DB00253	C0029882	0	2
DB00254	C0018021	0	0
DB00254	C0023487	0	4
DB00254	C0687720	0	2
DB00255	C0001627	0	2
DB00255	C0007194	0	4
DB00255	C0008533	0	3
DB00255	C0019080	0	4
DB00255	C0032768	0	2
DB00255	C0236964	0	1
DB00261	C0020546	0	0
DB00261	C0028768	0	3
DB00261	C0398650	0	0
DB00262	C0030297	0	2
DB00262	C0036690	0	0
DB00262	C0235063	0	0
DB00262	C0887833	0	2
DB00262	C1134719	0	4
DB00262	C1800706	0	2
DB00264	C0011991	0	3
DB00264	C0740394	0	1
DB00266	C2316810	0	1
DB00268	C0011860	0	1
DB00268	C0035455	0	1
DB00268	C0154143	0	2
DB00268	C0178416	0	3
DB00268	C0241961	0	3
DB00270	C0013604	0	2
DB00270	C0020550	0	1
DB00273	C0006267	0	0
DB00273	C0017612	0	1
DB00273	C0018790	0	1
DB00273	C0024586	0	4
DB00273	C0025289	0	0
DB00273	C0026998	0	0
DB00273	C0032987	0	1
DB00273	C0035455	0	2
DB00273	C0342543	0	1
DB00273	C0920350	0	1
DB00275	C0005138	0	1
DB00275	C0020452	0	0
DB00275	C0021655	0	0
DB00275	C0023212	0	0
DB00275	C0497327	0	3
DB00277	C0020461	0	1
DB00277	C0026998	0	1
DB00277	C0220989	0	4
DB00277	C0878544	0	2
DB00277	C1384600	0	4
DB00279	C0020626	0	2
DB00279	C0027662	0	2
DB00279	C0150055	0	3
DB00280	C0031190	0	3
DB00280	C0040046	0	4
DB00280	C0948216	0	2
DB00280	C3463824	0	0
DB00281	C0008149	0	0
DB00281	C0022650	0	2
DB00281	C0042164	0	3
DB00282	C0001627	0	1
DB00282	C0024138	0	2
DB00282	C0162836	0	4
DB00282	C0702166	0	4
DB00283	C0006287	0	3
DB00283	C0020456	0	4
DB00283	C0020619	0	2
DB00284	C0020473	0	0
DB00284	C0948216	0	0
DB00285	C0033975	0	1
DB00286	C0024894	0	0
DB00286	C0033581	0	4
DB00286	C0524620	0	1
DB00286	C0751674	0	1
DB00287	C0000786	0	0
DB00287	C0007642	0	3
DB00287	C0028738	0	1
DB00287	C0028768	0	4
DB00287	C0038454	0	4
DB00287	C0948089	0	0
DB00288	C0000737	0	0
DB00288	C0020676	0	0
DB00288	C0162565	0	2
DB00289	C0035229	0	4
DB00289	C0917798	0	3
DB00290	C0751674	0	3
DB00292	C0010054	0	3
DB00292	C0013404	0	2
DB00292	C0020757	0	4
DB00293	C0035258	0	4
DB00293	C0409959	0	2
DB00293	C0451641	0	0
DB00295	C0085580	0	0
DB00295	C0149925	0	0
DB00297	C0011860	0	3
DB00297	C0014175	0	1
DB00297	C0014859	0	4
DB00297	C0041341	0	2
DB00298	C0031485	0	2
DB00298	C0497327	0	2
DB00302	C0014549	0	0
DB00302	C0018916	0	0
DB00302	C0023437	0	3
DB00302	C0238462	0	4
DB00302	C0376545	0	4
DB00304	C0009404	0	3
DB00304	C0011881	0	1
DB00304	C0015624	0	1
DB00304	C0020557	0	2
DB00304	C0036508	0	3
DB00306	C0220756	0	0
DB00306	C0242422	0	0
DB00307	C0014742	0	0
DB00307	C0017531	0	3
DB00307	C0021308	0	3
DB00307	C0085580	0	1
DB00308	C0006142	0	0
DB00308	C0022568	0	2
DB00308	C0022951	0	1
DB00308	C0030305	0	3
DB00308	C0035078	0	1
DB00308	C1527336	0	4
DB00309	C0007095	0	1
DB00309	C0013428	0	0
DB00309	C0023434	0	4
DB00309	C0151744	0	3
DB00309	C0878773	0	1
DB00310	C0002894	0	1
DB00310	C0035854	0	3
DB00310	C0039590	0	0
DB00310	C1961835	0	2
DB00311	C0001618	0	0
DB00311	C1140680	0	0
DB00312	C0010043	0	4
DB00312	C0206686	0	0
DB00312	C0405580	0	0
DB00313	C0001403	0	0
DB00313	C0235480	0	2
DB00313	C0878787	0	1
DB00316	C0678222	0	3
DB00316	C1527311	0	4
DB00317	C0022073	0	1
DB00317	C0023827	0	4
DB00317	C0036651	0	4
DB00318	C0011603	0	1
DB00318	C0022354	0	0
DB00318	C0242350	0	1
DB00318	C1527311	0	1
DB00318	C2239176	0	2
DB00320	C0085580	0	4
DB00320	C0154143	0	0
DB00320	C0238463	0	0
DB00320	C0334579	0	0
DB00320	C0473527	0	0
DB00320	C0745103	0	2
DB00321	C0030578	0	4
DB00321	C0033578	0	3
DB00322	C0027022	0	2
DB00322	C0268583	0	0
DB00323	C0002171	0	1
DB00323	C0020456	0	2
DB00323	C0033860	0	2
DB00323	C0236964	0	1
DB00324	C0002792	0	4
DB00324	C0003873	0	2
DB00324	C0017601	0	2
DB00324	C0035220	0	1
DB00324	C0236663	0	4
DB00325	C0014868	0	1
DB00325	C0041296	0	3
DB00325	C0234974	0	0
DB00327	C0007138	0	3
DB00327	C0023449	0	1
DB00327	C0026948	0	4
DB00327	C0302280	0	0
DB00327	C0392784	0	3
DB00328	C0014869	0	0
DB00328	C0022073	0	2
DB00328	C0031117	0	2
DB00331	C0007134	0	1
DB00331	C0022548	0	0
DB00331	C0024899	0	1
DB00331	C0409818	0	0
DB00331	C0559106	0	4
DB00332	C0011334	0	2
DB00332	C0015456	0	1
DB00332	C0020625	0	4
DB00332	C0029443	0	2
DB00332	C0030920	0	0
DB00332	C0085669	0	0
DB00332	C0151686	0	4
DB00332	C0342384	0	0
DB00332	C0699791	0	0
DB00334	C0013405	0	1
DB00334	C0020480	0	3
DB00334	C0085129	0	4
DB00335	C0014733	0	4
DB00335	C0206245	0	4
DB00337	C0024305	0	4
DB00337	C0025637	0	3
DB00337	C0040034	0	4
DB00337	C0242339	0	1
DB00337	C0270846	0	0
DB00337	C2316810	0	1
DB00338	C0005587	0	2
DB00338	C0014549	0	1
DB00338	C0018924	0	3
DB00338	C0023473	0	0
DB00338	C0026961	0	2
DB00338	C0028326	0	3
DB00339	C0025322	0	0
DB00339	C0751362	0	4
DB00340	C0018834	0	4
DB00340	C0042909	0	0
DB00340	C0149958	0	1
DB00341	C0001973	0	1
DB00341	C0013404	0	1
DB00341	C0024299	0	0
DB00341	C0151740	0	3
DB00342	C0014534	0	1
DB00343	C0020461	0	2
DB00343	C0021051	0	0
DB00343	C0026848	0	1
DB00343	C0039483	0	0
DB00344	C0013595	0	3
DB00344	C0022638	0	0
DB00344	C0022876	0	3
DB00344	C0023443	0	3
DB00344	C0040517	0	1
DB00344	C0272375	0	1
DB00347	C0010481	0	0
DB00347	C0020555	0	0
DB00347	C0036983	0	0
DB00347	C0221765	0	0
DB00348	C0005684	0	4
DB00348	C0042900	0	4
DB00348	C0151744	0	3
DB00348	C0687720	0	0
DB00349	C0003862	0	3
DB00349	C0014553	0	4
DB00349	C0079773	0	4
DB00349	C0259817	0	4
DB00349	C0346647	0	2
DB00350	C0017612	0	3
DB00350	C0028326	0	1
DB00350	C0040261	0	3
DB00350	C0270846	0	0
DB00351	C0005967	0	1
DB00351	C0042880	0	0
DB00351	C0085612	0	0
DB00351	C0268070	0	3
DB00356	C0009806	0	3
DB00356	C0014534	0	2
DB00356	C0023467	0	3
DB00356	C0032000	0	1
DB00356	C0156404	0	4
DB00356	C0476089	0	4
DB00357	C0000737	0	0
DB00357	C0948896	0	0
DB00360	C0002726	0	4
DB00360	C0037274	0	4
DB00360	C0043202	0	0
DB00361	C0006267	0	0
DB00361	C0006271	0	1
DB00361	C0006625	0	3
DB00361	C0011334	0	1
DB00361	C0013182	0	1
DB00361	C0019112	0	3
DB00361	C0035854	0	1
DB00363	C0006267	0	3
DB00363	C0007785	0	0
DB00363	C0008350	0	3
DB00363	C0033806	0	2
DB00364	C0013390	0	0
DB00364	C0015503	0	3
DB00364	C0026998	0	0
DB00364	C0238463	0	0
DB00366	C0004238	0	0
DB00366	C0023480	0	1
DB00366	C0033975	0	0
DB00366	C0042900	0	2
DB00366	C0271650	0	0
DB00366	C0751753	0	1
DB00366	C1336708	0	1
DB00367	C0002965	0	4
DB00367	C0040015	0	3
DB00368	C0085649	0	3
DB00370	C0016057	0	3
DB00370	C0746102	0	3
DB00371	C0010692	0	1
DB00371	C0022593	0	2
DB00371	C0085417	0	1
DB00372	C0026691	0	3
DB00372	C0398623	0	0
DB00372	C1527249	0	2
DB00373	C0001206	0	1
DB00374	C0003469	0	0
DB00374	C0042870	0	0
DB00376	C0020517	0	3
DB00376	C0028754	0	2
DB00376	C0038363	0	1
DB00376	C0700201	0	0
DB00376	C0878544	0	1
DB00377	C0010054	0	1
DB00377	C0043515	0	3
DB00377	C0087012	0	4
DB00377	C0238052	0	0
DB00377	C0524909	0	4
DB00377	C0751362	0	3
DB00378	C0013720	0	4
DB00378	C0014742	0	3
DB00378	C0022575	0	3
DB00378	C0376545	0	4
DB00378	C2242472	0	3
DB00379	C0005967	0	1
DB00379	C0022593	0	2
DB00379	C0151744	0	4
DB00380	C0007820	0	1
DB00380	C0013421	0	1
DB00380	C0473527	0	1
DB00381	C0006105	0	2
DB00381	C0007117	0	3
DB00381	C0020757	0	2
DB00382	C0017636	0	4
DB00382	C0476089	0	2
DB00383	C0014859	0	1
DB00383	C0035222	0	0
DB00383	C0036421	0	3
DB00383	C0042514	0	2
DB00383	C0085606	0	2
DB00383	C0151636	0	3
DB00383	C2267227	0	3
DB00384	C0013720	0	4
DB00384	C0018834	0	0
DB00384	C0030319	0	0
DB00384	C0036421	0	3
DB00384	C0221032	0	4
DB00385	C0010691	0	1
DB00385	C0023827	0	2
DB00385	C0039841	0	4
DB00385	C0151940	0	0
DB00387	C0005424	0	3
DB00387	C0013428	0	3
DB00388	C0003128	0	4
DB00388	C0018995	0	0
DB00389	C0010043	0	2
DB00389	C0015503	0	3
DB00389	C0020456	0	0
DB00390	C0003873	0	2
DB00390	C0004604	0	1
DB00390	C0018995	0	0
DB00390	C0019080	0	2
DB00390	C0034186	0	3
DB00390	C0149745	0	4
DB00391	C0002453	0	2
DB00391	C0023518	0	3
DB00391	C0039590	0	3
DB00391	C0079731	0	3
DB00392	C0003492	0	2
DB00393	C0022660	0	4
DB00393	C0031069	0	2
DB00393	C0036421	0	4
DB00393	C0085083	0	2
DB00393	C0270846	0	0
DB00394	C0026896	0	2
DB00394	C0034012	0	1
DB00394	C0451641	0	2
DB00395	C0003467	0	3
DB00395	C0024473	0	2
DB00395	C0027708	0	2
DB00395	C0042164	0	0
DB00395	C0152020	0	3
DB00396	C0003872	0	3
DB00396	C0011991	0	1
DB00396	C0035222	0	3
DB00396	C0221765	0	1
DB00397	C0019202	0	3
DB00398	C2607914	0	0
DB00399	C0002736	0	1
DB00399	C0040156	0	2
DB00399	C0085681	0	0
DB00399	C0751753	0	2
DB00400	C0003128	0	3
DB00400	C0917801	0	2
DB00401	C0030590	0	4
DB00402	C0013144	0	1
DB00402	C0022876	0	1
DB00402	C0342731	0	2
DB00402	C1336708	0	3
DB00403	C0022661	0	4
DB00403	C0023448	0	4
DB00403	C0024437	0	4
DB00403	C0024899	0	0
DB00404	C0020514	0	1
DB00404	C0020626	0	3
DB00404	C0036337	0	1
DB00404	C0476089	0	0
DB00405	C0014544	0	0
DB00405	C0017574	0	3
DB00405	C0037036	0	1
DB00408	C0005779	0	2
DB00408	C0014550	0	1
DB00408	C0019618	0	0
DB00408	C0024591	0	3
DB00408	C0042571	0	4
DB00408	C0270846	0	2
DB00408	C0524910	0	0
DB00411	C0014549	0	0
DB00411	C0020452	0	4
DB00411	C0020461	0	3
DB00411	C0023487	0	0
DB00412	C0040147	0	0
DB00413	C0014868	0	1
DB00413	C0022568	0	2
DB00413	C0023267	0	3
DB00413	C0042487	0	2
DB00413	C0238198	0	1
DB00413	C0520679	0	0
DB00413	C1527304	0	0
DB00414	C0015456	0	3
DB00414	C0021655	0	2
DB00414	C0025149	0	3
DB00414	C0039103	0	3
DB00414	C0241961	0	4
DB00414	C0699791	0	1
DB00415	C0020476	0	3
DB00415	C2607914	0	2
DB00417	C0014869	0	2
DB00417	C0026650	0	0
DB00418	C0079773	0	3
DB00419	C0007117	0	4
DB00419	C0017152	0	0
DB00419	C0017563	0	0
DB00420	C0334634	0	2
DB00421	C0004604	0	1
DB00421	C0948089	0	0
