drug	disease	label	fold
hydrocortisone-butyrate	C0013595	1	3
hydrocortisone-phosphate	C0004096	1	4
hydrocortisone-phosphate	C0009319	1	3
hydrocortisone-phosphate	C0011616	1	0
hydrocortisone-phosphate	C0014335	1	3
hydrocortisone-phosphate	C0026764	1	3
hydrocortisone-phosphate	C0027497	1	0
hydrocortisone-phosphate	C0042963	1	2
ibuprofen-lysine	C0013274	1	0
icatibant-acetate	C0002994	1	0
ipragliflozin-l-proline	C0011849	1	1
levocarnitine-propionate	C0031117	1	1
levocarnitine-propionate	C1142132	1	2
maropitant	C0042963	1	4
megestrol-acetate	C0003123	1	3
megestrol-acetate	C0006625	1	3
meldonium	C1956346	1	3
melevodopa	C0030567	1	4
methylene-blue	C0025637	1	3
methylprednisolone-aceponate	C0001627	1	3
methylprednisolone-aceponate	C0002871	1	1
methylprednisolone-aceponate	C0003873	1	3
methylprednisolone-aceponate	C0004096	1	4
methylprednisolone-aceponate	C0009324	1	4
methylprednisolone-aceponate	C0014335	1	1
methylprednisolone-aceponate	C0020437	1	0
methylprednisolone-aceponate	C0026769	1	2
methylprednisolone-aceponate	C0029408	1	3
methylprednisolone-aceponate	C0033860	1	2
methylprednisolone-aceponate	C0040147	1	1
minodronic-acid	C0029456	1	2
mofezolac	C0003873	1	0
mofezolac	C0029456	1	0
mozavaptan	C0020625	1	2
nemonapride	C0036341	1	2
neridronic-acid	C0029434	1	1
olprinone	C0018802	1	1
omeprazole-magnesium	C0017168	1	2
omeprazole-magnesium	C0018834	1	4
penfluridol	C0036341	1	1
phosphatidylcholine	C0013595	1	0
picotamide	C0040053	1	3
pimobendan	C0018802	1	3
pipenzolate	C0037763	1	2
piperidolate	C0037763	1	1
pralidoxime-chloride	C0235063	1	2
prednisolone-acetate	C0009763	1	0
prednisolone-acetate	C0035854	1	4
prednisolone-sodium-phosphate	C0001627	1	3
prednisolone-sodium-phosphate	C0003872	1	1
prednisolone-sodium-phosphate	C0003873	1	3
prednisolone-sodium-phosphate	C0004096	1	2
prednisolone-sodium-phosphate	C0009324	1	4
prednisolone-sodium-phosphate	C0011616	1	2
prednisolone-sodium-phosphate	C0014335	1	4
prednisolone-sodium-phosphate	C0020437	1	2
prednisolone-sodium-phosphate	C0025289	1	2
prednisolone-sodium-phosphate	C0026769	1	3
prednisolone-sodium-phosphate	C0032285	1	0
prednisolone-sodium-phosphate	C0040147	1	0
psoralen	C0013595	1	1
psoralen	C0033860	1	4
psoralen	C0042900	1	0
quinaprilat	C0002994	1	0
r(-)-apomorphine	C0030567	1	4
revaprazan	C0017152	1	2
silibinin	C0023890	1	3
sodium-monofluorophosphate	C0011334	1	4
sodium-oxybate	C0027404	1	3
sodium-salicylate	C0015967	1	4
sodium-tetradecyl-sulfate	C0042345	1	2
spiperone	C0036341	1	1
strontium-ranelate	C0029408	1	2
strontium-ranelate	C0029456	1	1
taltirelin	C0087012	1	3
tannic-acid	C0009806	1	1
tebipenem	C0032285	1	3
telotristat-ethyl	C0011991	1	2
tepoxalin	C0003873	1	4
tepoxalin	C1328407	1	0
testosterone-enanthate	C0020619	1	4
testosterone-undecanoate	C0020619	1	2
thiostrepton	C0024894	1	2
thiram	C0011616	1	1
trelagliptin	C0011849	1	0
trepibutone	C0022104	1	2
ufenamate	C0011603	1	2
ufenamate	C0013595	1	0
vinburnine	C0038454	1	2
xipamide	C0013604	1	1
zotarolimus	C0948480	1	4
5-hydroxytryptophan	C0011334	0	4
5-hydroxytryptophan	C0238462	0	4
ACT-132577	C0002880	0	0
ACT-132577	C0020503	0	4
ACT-132577	C0020538	0	4
DB00001	C0001627	0	2
DB00001	C0014868	0	4
DB00001	C0030590	0	0
DB00001	C0039240	0	0
DB00001	C0398650	0	3
DB00001	C0456909	0	4
DB00002	C0002894	0	4
DB00002	C0020480	0	3
DB00002	C0022595	0	3
DB00002	C0023869	0	4
DB00002	C0035412	0	1
DB00002	C0494475	0	0
DB00002	C0948896	0	0
DB00004	C0019829	0	3
DB00004	C0027697	0	4
DB00004	C0085580	0	3
DB00004	C0398775	0	3
DB00004	C0745103	0	1
DB00005	C0007102	0	2
DB00006	C0002994	0	3
DB00006	C0032000	0	2
DB00006	C0042842	0	1
DB00006	C0546817	0	1
DB00006	C2316212	0	1
DB00007	C0014583	0	4
DB00007	C0020481	0	1
DB00007	C0028768	0	3
DB00008	C0002871	0	4
DB00008	C0004238	0	4
DB00008	C0342527	0	0
DB00008	C0343065	0	2
DB00008	C0948216	0	3
DB00009	C0017636	0	2
DB00009	C0042487	0	0
DB00009	C0220710	0	0
DB00010	C0020481	0	0
DB00010	C0027697	0	3
DB00010	C0029442	0	4
DB00010	C0036920	0	0
DB00010	C0038362	0	0
DB00012	C0027662	0	1
DB00013	C0020480	0	4
DB00014	C0019087	0	2
DB00015	C0016057	0	4
DB00015	C0019829	0	2
DB00015	C0020523	0	3
DB00015	C0311375	0	2
DB00015	C0342384	0	3
DB00016	C0009806	0	4
DB00016	C0018099	0	3
DB00016	C0019112	0	3
DB00016	C0020649	0	0
DB00016	C0024031	0	3
DB00016	C0034885	0	4
DB00016	C0035457	0	4
DB00016	C0282193	0	3
DB00016	C0919267	0	4
DB00016	C4083212	0	3
DB00017	C0037199	0	1
DB00020	C0003962	0	0
DB00020	C0085649	0	4
DB00020	C0220756	0	4
DB00020	C0221023	0	0
DB00022	C0020635	0	4
DB00022	C0021655	0	2
DB00022	C0022073	0	3
DB00022	C0027497	0	3
DB00022	C1306889	0	3
DB00022	C3463824	0	4
DB00024	C0013604	0	2
DB00024	C0018802	0	0
DB00024	C0043515	0	2
DB00024	C0079584	0	2
DB00024	C0221032	0	4
DB00025	C0024419	0	3
DB00026	C0020437	0	4
DB00026	C0025294	0	1
DB00026	C0040038	0	2
DB00028	C0004238	0	4
DB00028	C0085413	0	2
DB00030	C0017612	0	2
DB00030	C0020461	0	3
DB00030	C0023892	0	4
DB00030	C0042571	0	4
DB00032	C0024790	0	0
DB00032	C0026838	0	2
DB00032	C0028754	0	0
DB00033	C0010691	0	4
DB00033	C0029463	0	3
DB00034	C0700201	0	4
DB00035	C0030193	0	1
DB00035	C0040046	0	2
DB00035	C0042138	0	1
DB00035	C1458155	0	3
DB00036	C0034734	0	4
DB00040	C0023518	0	2
DB00040	C0282193	0	3
DB00041	C0001126	0	2
DB00041	C0009806	0	2
DB00041	C0014038	0	4
DB00041	C0020456	0	1
DB00041	C0024473	0	4
DB00041	C0030590	0	3
DB00042	C0004245	0	2
DB00042	C0011882	0	0
DB00042	C0014733	0	2
DB00042	C0023434	0	3
DB00043	C0002395	0	4
DB00043	C0011616	0	2
DB00043	C0017086	0	0
DB00043	C0022638	0	2
DB00043	C0032027	0	1
DB00044	C0014544	0	3
DB00044	C0030807	0	4
DB00044	C0151740	0	3
DB00044	C3463824	0	2
DB00046	C0005695	0	1
DB00046	C0009324	0	3
DB00046	C0031154	0	3
DB00046	C0039685	0	4
DB00047	C0020433	0	0
DB00048	C0003128	0	3
DB00048	C0022548	0	0
DB00048	C0042875	0	4
DB00051	C0015624	0	2
DB00051	C0017638	0	1
DB00051	C0019880	0	4
DB00051	C0020437	0	0
DB00051	C0023465	0	0
DB00051	C0024121	0	2
DB00051	C0030297	0	1
DB00051	C0035222	0	0
DB00051	C0038220	0	4
DB00051	C3544321	0	1
DB00052	C0017636	0	1
DB00052	C0020550	0	0
DB00052	C0022876	0	4
DB00052	C0033806	0	3
DB00054	C0003123	0	3
DB00054	C0010068	0	2
DB00054	C0014335	0	2
DB00054	C0014474	0	4
DB00055	C0238052	0	0
DB00055	C0238198	0	4
DB00056	C0007193	0	4
DB00056	C0017563	0	0
DB00056	C0020481	0	4
DB00056	C0085605	0	0
DB00060	C0149725	0	3
DB00063	C0206245	0	1
DB00063	C0242698	0	0
DB00065	C0008533	0	2
DB00065	C0014534	0	0
DB00065	C0023448	0	0
DB00065	C0043352	0	0
DB00065	C0085096	0	0
DB00065	C0451641	0	3
DB00066	C0017168	0	0
DB00066	C0028326	0	1
DB00066	C0032987	0	1
DB00066	C0037036	0	4
DB00066	C0042880	0	2
DB00066	C0085649	0	2
DB00066	C0343755	0	0
DB00066	C0917805	0	2
DB00067	C0020625	0	1
DB00067	C0040038	0	1
DB00067	C1561643	0	1
DB00068	C0010200	0	3
DB00068	C0011875	0	4
DB00068	C0014868	0	2
DB00068	C0017168	0	3
DB00068	C0037036	0	4
DB00068	C0085605	0	0
DB00068	C1961099	0	3
DB00069	C0031485	0	3
DB00069	C0220983	0	2
DB00070	C0014474	0	3
DB00070	C0022661	0	2
DB00070	C0206682	0	4
DB00071	C0011644	0	4
DB00071	C0026705	0	1
DB00071	C0031099	0	0
DB00071	C0042035	0	3
DB00071	C0730345	0	4
DB00071	C0751865	0	1
DB00072	C0018924	0	4
DB00072	C0026709	0	0
DB00072	C0085612	0	0
DB00072	C0233315	0	1
DB00073	C0020473	0	1
DB00075	C0003850	0	3
DB00075	C0451641	0	4
DB00075	C2242472	0	3
DB00078	C0014869	0	3
DB00078	C0027661	0	2
DB00078	C0175683	0	4
DB00078	C0270458	0	1
DB00078	C1384600	0	1
DB00081	C0007786	0	0
DB00081	C0009375	0	2
DB00081	C0016412	0	0
DB00081	C0023437	0	2
DB00081	C0027498	0	0
DB00081	C0035078	0	0
DB00081	C0271623	0	1
DB00082	C0342907	0	3
DB00083	C0014335	0	3
DB00083	C0026987	0	1
DB00083	C0029453	0	1
DB00086	C0003850	0	2
DB00086	C0023434	0	2
DB00086	C0085417	0	2
DB00086	C0233315	0	4
DB00086	C0520679	0	3
DB00086	C0677607	0	3
DB00086	C0687150	0	0
DB00086	C0700201	0	2
DB00086	C2316810	0	4
DB00087	C0013386	0	0
DB00087	C0019087	0	1
DB00087	C0542346	0	3
DB00091	C0025294	0	4
DB00091	C0034951	0	0
DB00092	C0032580	0	0
DB00092	C0040147	0	3
DB00092	C0553580	0	3
DB00092	C0746102	0	1
DB00093	C0004775	0	0
DB00093	C0024894	0	0
DB00094	C0017086	0	1
DB00094	C0025294	0	2
DB00094	C0156404	0	0
DB00094	C0740394	0	0
DB00095	C0001957	0	1
DB00095	C0020479	0	2
DB00095	C0022116	0	4
DB00095	C0031117	0	4
DB00095	C0043459	0	3
DB00095	C0948216	0	0
DB00097	C0005697	0	0
DB00097	C0023487	0	4
DB00097	C0024523	0	4
DB00097	C0026764	0	0
DB00097	C0085580	0	2
DB00097	C0232940	0	4
DB00097	C1260899	0	4
DB00099	C0017668	0	1
DB00099	C0178416	0	0
DB00099	C1837475	0	3
DB00099	C2936781	0	4
DB00100	C0018671	0	0
DB00100	C0030567	0	2
DB00100	C0162565	0	2
DB00100	C0220989	0	0
DB00102	C0004364	0	3
DB00102	C0013264	0	2
DB00102	C0023467	0	2
DB00102	C0027796	0	2
DB00102	C0032768	0	3
DB00102	C0149821	0	3
DB00102	C0220989	0	4
DB00104	C0004153	0	3
DB00104	C0017205	0	1
DB00104	C1527304	0	1
DB00105	C0002170	0	3
DB00105	C0018273	0	0
DB00105	C0020621	0	3
DB00105	C0030446	0	2
DB00105	C0162834	0	2
DB00106	C0027051	0	0
DB00107	C0009319	0	2
DB00107	C0022951	0	2
DB00107	C0030567	0	3
DB00107	C0085612	0	0
DB00107	C0220983	0	4
DB00108	C0005684	0	0
DB00108	C0013386	0	0
DB00108	C0037930	0	0
DB00108	C0038018	0	1
DB00108	C0268390	0	3
DB00108	C0271623	0	1
DB00108	C0702166	0	0
DB00110	C0009763	0	4
DB00110	C0011884	0	2
DB00110	C0022568	0	4
DB00110	C0023449	0	1
DB00110	C0024523	0	4
DB00110	C0034013	0	0
DB00110	C0271623	0	3
DB00110	C0917805	0	0
DB00110	C1849508	0	0
DB00112	C0017601	0	4
DB00112	C0023827	0	4
DB00112	C0029408	0	3
DB00114	C0005283	0	1
DB00114	C0017601	0	2
DB00114	C0085083	0	1
DB00115	C0009324	0	0
DB00115	C0013274	0	1
DB00115	C0024790	0	2
DB00115	C0149871	0	0
DB00115	C1849508	0	0
DB00117	C0006118	0	3
DB00117	C0014550	0	4
DB00117	C0020217	0	2
DB00117	C0020540	0	4
DB00117	C0162429	0	3
DB00118	C0008677	0	3
DB00118	C0009319	0	1
DB00118	C0038525	0	2
DB00118	C1800706	0	4
DB00119	C0005587	0	3
DB00120	C0013384	0	4
DB00120	C0022876	0	3
DB00120	C1565489	0	0
DB00120	C1961835	0	4
DB00121	C0010072	0	0
DB00121	C0917805	0	3
DB00122	C0014869	0	1
DB00122	C0032914	0	2
DB00123	C0004604	0	3
DB00123	C0451641	0	3
DB00125	C0004238	0	0
DB00125	C0013405	0	4
DB00125	C0033375	0	0
DB00125	C0043459	0	1
DB00126	C0001418	0	4
DB00126	C0022596	0	1
DB00126	C0027022	0	3
DB00126	C0033578	0	4
DB00126	C0236663	0	3
DB00127	C0014836	0	0
DB00127	C0019151	0	3
DB00127	C0021361	0	1
DB00127	C0022116	0	2
DB00127	C0024523	0	1
DB00127	C0034734	0	0
DB00127	C0036508	0	3
DB00128	C0018924	0	1
DB00128	C0027497	0	0
DB00128	C0271623	0	0
DB00128	C0497327	0	3
DB00128	C0546817	0	3
DB00129	C0085631	0	1
DB00129	C0342731	0	0
DB00129	C1527304	0	3
DB00130	C0013595	0	3
DB00130	C0018834	0	1
DB00130	C0019156	0	0
DB00130	C0023437	0	3
DB00130	C0238052	0	3
DB00131	C0019112	0	2
DB00131	C0023437	0	3
DB00132	C0026961	0	1
DB00132	C0036220	0	1
DB00132	C0151526	0	0
DB00132	C0151714	0	1
DB00132	C0751967	0	1
DB00133	C0011875	0	3
DB00133	C0033975	0	0
DB00133	C0150055	0	0
DB00133	C0878544	0	3
DB00136	C0020507	0	3
DB00136	C0037274	0	4
DB00136	C0038454	0	3
DB00136	C0236964	0	0
DB00136	C0919267	0	1
DB00138	C0003123	0	0
DB00138	C0079744	0	2
DB00139	C0005587	0	3
DB00139	C0020517	0	2
DB00139	C0024305	0	0
DB00139	C0027498	0	2
DB00139	C0151723	0	2
DB00141	C0004239	0	4
DB00141	C0019829	0	0
DB00141	C0524909	0	1
DB00142	C0005699	0	4
DB00142	C0009763	0	0
DB00142	C0013604	0	2
DB00142	C0017531	0	0
DB00142	C0021655	0	2
DB00143	C0001627	0	2
DB00143	C0014583	0	3
DB00143	C0037274	0	4
DB00145	C0006118	0	3
DB00145	C0023518	0	0
DB00145	C0032914	0	0
DB00146	C0020640	0	3
DB00147	C0010200	0	3
DB00147	C0013386	0	3
DB00147	C0015503	0	4
DB00147	C0015530	0	2
DB00147	C0022650	0	0
DB00147	C0024141	0	0
DB00147	C0024299	0	1
DB00148	C2931618	0	3
DB00150	C0007102	0	0
DB00150	C0013595	0	4
DB00150	C0018213	0	3
DB00150	C0149745	0	0
DB00151	C0014544	0	2
DB00151	C0035258	0	4
DB00151	C0271093	0	4
DB00152	C0003492	0	1
DB00152	C0037188	0	4
DB00152	C0151526	0	4
DB00152	C0271093	0	0
DB00152	C0405580	0	0
DB00153	C0030848	0	4
DB00153	C0032027	0	2
DB00153	C0040038	0	2
DB00154	C0005779	0	1
DB00154	C0013428	0	0
DB00155	C0009324	0	2
DB00155	C0013384	0	2
DB00155	C0027819	0	3
DB00155	C0034067	0	3
DB00155	C0039685	0	3
DB00155	C0162834	0	1
DB00157	C0017601	0	1
DB00157	C0022595	0	3
DB00157	C0234533	0	0
DB00157	C1260899	0	1
DB00158	C0019243	0	2
DB00158	C0022660	0	0
DB00158	C0027819	0	3
DB00158	C0342384	0	2
DB00158	C0342881	0	3
DB00159	C0014868	0	1
DB00159	C0025500	0	2
DB00159	C0027121	0	2
DB00159	C0038362	0	1
DB00159	C0392784	0	0
DB00161	C0002453	0	0
DB00161	C0010308	0	4
DB00162	C0002418	0	1
DB00162	C0017574	0	3
DB00162	C0023443	0	0
DB00162	C0042963	0	4
DB00162	C1394891	0	0
DB00163	C0009763	0	0
DB00163	C0948896	0	3
DB00165	C0006287	0	4
DB00165	C0016470	0	1
DB00165	C0023869	0	0
DB00165	C0494475	0	0
DB00167	C0006142	0	0
DB00167	C0015230	0	0
DB00167	C0020474	0	2
DB00167	C0023440	0	4
DB00167	C0026896	0	3
DB00167	C0040136	0	0
DB00167	C0702166	0	3
DB00167	C0878773	0	4
DB00169	C0010068	0	3
DB00169	C0037274	0	4
DB00169	C0079584	0	3
DB00169	C0268070	0	2
DB00170	C0018801	0	3
DB00170	C0162836	0	1
DB00173	C0010200	0	0
DB00173	C0011633	0	0
DB00173	C0013274	0	1
DB00173	C0032580	0	1
DB00173	C0151686	0	1
DB00173	C0154143	0	4
DB00173	C0700201	0	2
DB00174	C0002880	0	3
DB00174	C0024121	0	3
DB00174	C0026764	0	3
DB00174	C0027697	0	0
DB00175	C0006625	0	2
DB00176	C0043352	0	3
DB00176	C0085682	0	2
DB00177	C0025637	0	2
DB00177	C0206693	0	0
DB00177	C2316810	0	4
DB00178	C0020459	0	3
DB00178	C0020598	0	4
DB00178	C0042029	0	0
DB00178	C2718128	0	1
DB00180	C0014173	0	1
DB00180	C0428974	0	3
DB00180	C2937421	0	0
DB00181	C0043202	0	4
DB00181	C0878787	0	0
DB00181	C1800706	0	4
DB00182	C0002895	0	3
DB00182	C0008489	0	1
DB00182	C0014553	0	3
DB00182	C0018801	0	1
DB00182	C0023470	0	1
DB00182	C0024143	0	4
DB00182	C0037199	0	2
DB00185	C0001973	0	0
DB00185	C0023465	0	2
DB00185	C0040053	0	2
DB00185	C0238052	0	4
DB00185	C1140680	0	0
DB00186	C0021364	0	3
DB00186	C0022951	0	2
DB00186	C0037036	0	4
DB00186	C0085096	0	4
DB00186	C1384606	0	1
DB00187	C0015672	0	0
DB00187	C0409959	0	1
DB00188	C0000737	0	4
DB00188	C0003864	0	3
DB00188	C0019618	0	4
DB00188	C0020456	0	1
DB00188	C1142132	0	1
DB00189	C0005694	0	3
DB00189	C0010346	0	3
DB00189	C0014859	0	4
DB00189	C0085159	0	1
DB00190	C0238462	0	4
DB00191	C0004114	0	3
DB00191	C0006105	0	0
DB00191	C0007786	0	4
DB00191	C0020445	0	1
DB00191	C0034013	0	2
DB00191	C0035228	0	0
DB00191	C0162565	0	4
DB00191	C0270458	0	0
DB00191	C0282488	0	2
DB00191	C2607914	0	0
DB00192	C0004943	0	0
DB00192	C0014733	0	4
DB00192	C0018133	0	1
DB00192	C0023480	0	0
DB00192	C0035078	0	3
DB00192	C0042345	0	1
DB00192	C1540912	0	0
DB00193	C0002390	0	4
DB00193	C0027121	0	1
DB00193	C0034734	0	0
DB00193	C0037199	0	3
DB00193	C0037274	0	3
DB00193	C0242488	0	2
DB00195	C0002895	0	4
DB00195	C0040156	0	0
DB00195	C0085631	0	2
DB00196	C0002792	0	2
DB00196	C0004238	0	0
DB00196	C0019054	0	1
DB00196	C0023487	0	2
DB00196	C0220994	0	1
DB00201	C0014868	0	3
DB00201	C0020507	0	4
DB00201	C0020545	0	3
DB00203	C0020428	0	3
DB00203	C0037199	0	4
DB00203	C0037930	0	4
DB00203	C0398775	0	2
DB00203	C0428974	0	2
DB00204	C0014868	0	2
DB00204	C0042870	0	2
DB00204	C0043352	0	0
DB00204	C0235974	0	2
DB00204	C0702166	0	4
DB00206	C0023473	0	1
DB00206	C0042880	0	2
DB00206	C0220983	0	0
DB00206	C0751434	0	4
DB00206	C1263846	0	2
DB00207	C0037274	0	4
DB00208	C0011849	0	2
DB00208	C0016470	0	1
DB00208	C0020542	0	3
DB00208	C0162568	0	2
DB00209	C0019080	0	1
DB00209	C0019151	0	3
DB00209	C0271650	0	3
DB00210	C0011334	0	2
DB00210	C0687720	0	0
DB00211	C0040156	0	3
DB00211	C0042345	0	1
DB00211	C0424489	0	0
DB00212	C0001418	0	3
DB00212	C0007786	0	3
DB00212	C0028754	0	0
DB00212	C0032285	0	3
DB00213	C0004352	0	0
DB00213	C0029927	0	1
DB00214	C0014038	0	0
DB00214	C0018213	0	3
DB00214	C0020523	0	1
DB00214	C0024419	0	4
DB00214	C0035228	0	2
DB00215	C0017086	0	1
DB00215	C0018133	0	3
DB00215	C0019087	0	4
DB00215	C0031069	0	3
DB00215	C0268596	0	1
DB00216	C0032787	0	4
DB00218	C0015371	0	4
DB00218	C0024138	0	1
DB00218	C0151636	0	0
DB00218	C0268579	0	2
DB00221	C0019087	0	3
DB00221	C0949116	0	3
DB00221	C2316810	0	2
DB00222	C0005684	0	4
DB00222	C0020479	0	3
DB00222	C0020540	0	1
DB00222	C0023212	0	3
DB00222	C0039685	0	1
DB00223	C0022073	0	3
DB00226	C0014553	0	1
DB00226	C0270736	0	4
DB00227	C0021051	0	2
DB00227	C0032227	0	0
DB00227	C0151740	0	2
DB00227	C0398650	0	2
DB00227	C0546817	0	4
DB00228	C0016470	0	1
DB00228	C0342384	0	1
DB00230	C0027498	0	0
DB00231	C0008325	0	2
DB00232	C0001883	0	1
DB00232	C0948008	0	3
DB00232	C4083212	0	3
DB00233	C0149704	0	1
DB00233	C0262584	0	4
DB00235	C0023467	0	4
DB00235	C0271568	0	3
DB00237	C0022116	0	0
DB00237	C0032027	0	0
DB00237	C0085606	0	1
DB00237	C1861172	0	3
DB00240	C0497327	0	1
DB00241	C0001403	0	2
DB00241	C0017636	0	3
DB00241	C0018203	0	3
DB00241	C0025149	0	4
DB00242	C0008677	0	0
DB00242	C0027686	0	0
DB00242	C0033774	0	0
DB00242	C0041948	0	1
DB00243	C0027051	0	3
DB00243	C1408258	0	4
DB00243	C1527311	0	3
DB00245	C0001122	0	4
DB00245	C0008312	0	2
DB00245	C0023481	0	1
DB00245	C0033806	0	4
DB00245	C0040028	0	0
DB00246	C0003872	0	0
DB00246	C0022116	0	2
DB00246	C0039621	0	1
DB00246	C0149725	0	2
DB00246	C4048328	0	2
DB00247	C0010072	0	1
DB00247	C0023052	0	2
DB00247	C0032460	0	4
DB00247	C0233315	0	1
DB00248	C0007137	0	2
DB00248	C0036508	0	3
DB00250	C0020557	0	1
DB00250	C0042900	0	3
DB00250	C0042909	0	3
DB00250	C0235974	0	0
DB00250	C0473527	0	2
DB00252	C0008311	0	1
DB00252	C0017612	0	3
DB00253	C0002965	0	4
DB00253	C0031190	0	1
DB00253	C0149704	0	0
DB00253	C0270846	0	1
DB00253	C0342731	0	3
DB00254	C0008677	0	0
DB00254	C0151686	0	2
DB00254	C0234974	0	2
DB00254	C0272375	0	3
DB00255	C0036980	0	0
DB00261	C0011603	0	1
DB00261	C0013595	0	0
DB00261	C0022650	0	4
DB00261	C1269683	0	2
DB00262	C0006142	0	4
DB00262	C0042880	0	4
DB00262	C0087012	0	0
DB00262	C0206686	0	4
DB00262	C1527304	0	1
DB00264	C0022575	0	2
DB00264	C0028738	0	0
DB00264	C0042029	0	0
DB00264	C0162836	0	1
DB00266	C0024591	0	0
DB00266	C1621958	0	4
DB00268	C0017605	0	4
DB00268	C0021775	0	4
DB00268	C0151744	0	4
DB00268	C0428974	0	2
DB00270	C0020428	0	3
DB00273	C0031190	0	4
DB00273	C0242350	0	1
DB00275	C0039240	0	4
DB00275	C0042035	0	2
DB00276	C0017160	0	2
DB00276	C0023890	0	4
DB00276	C0040053	0	2
DB00277	C0007193	0	2
DB00277	C0023481	0	0
DB00277	C0031154	0	0
DB00279	C0005967	0	0
DB00279	C0014038	0	0
DB00279	C0014583	0	0
DB00279	C0028949	0	2
DB00279	C0085682	0	0
DB00279	C0220756	0	1
DB00279	C0542346	0	0
DB00280	C0020598	0	1
DB00280	C0025874	0	4
DB00280	C0040038	0	0
DB00280	C0042109	0	4
DB00281	C0002390	0	2
DB00281	C0004245	0	0
DB00281	C0011881	0	1
DB00281	C0271568	0	4
DB00282	C0021141	0	1
DB00282	C0238111	0	2
DB00283	C0014170	0	0
DB00283	C0022548	0	4
DB00283	C0023470	0	3
DB00283	C0026838	0	0
DB00283	C0032768	0	4
DB00283	C1704417	0	0
DB00284	C0007102	0	3
DB00284	C0206693	0	1
DB00284	C0235974	0	1
DB00285	C0001430	0	4
DB00285	C0003578	0	3
DB00285	C0010043	0	4
DB00285	C0022104	0	4
DB00286	C0010417	0	1
DB00286	C0022665	0	0
DB00286	C0023481	0	0
DB00286	C0038018	0	0
DB00286	C0042035	0	3
DB00286	C0520679	0	4
DB00287	C0007785	0	2
DB00287	C0018924	0	4
DB00287	C0022951	0	2
DB00287	C0034885	0	1
DB00287	C0087012	0	0
DB00288	C0014170	0	1
DB00289	C0007137	0	3
DB00289	C0022593	0	4
DB00289	C0038356	0	3
DB00290	C0021141	0	4
DB00290	C0553580	0	3
DB00290	C1527304	0	2
DB00292	C0017638	0	3
DB00292	C0034065	0	1
DB00293	C0006413	0	1
DB00293	C0017574	0	0
DB00293	C0042024	0	1
DB00293	C0220710	0	2
DB00293	C0751435	0	0
DB00295	C0007789	0	1
DB00295	C0037930	0	4
DB00295	C0175683	0	1
DB00295	C0876973	0	1
DB00297	C0000809	0	0
DB00297	C0019151	0	4
DB00297	C0282528	0	3
DB00297	C0476089	0	4
DB00297	C0553580	0	2
DB00298	C0009375	0	3
DB00298	C0242339	0	2
DB00300	C0019618	0	4
DB00300	C0497327	0	3
DB00302	C0011860	0	2
DB00302	C0020479	0	4
DB00302	C0022073	0	4
DB00304	C0006142	0	3
DB00304	C0282193	0	4
DB00306	C0085612	0	0
DB00306	C0917805	0	0
DB00307	C0149958	0	0
DB00308	C0020544	0	4
DB00308	C0023470	0	4
DB00308	C0085413	0	3
DB00308	C0220710	0	1
DB00309	C0020456	0	3
DB00310	C0017168	0	0
DB00310	C0040038	0	2
DB00311	C0004775	0	1
DB00311	C0017531	0	3
DB00312	C0004352	0	1
DB00312	C0007102	0	4
DB00312	C0011848	0	1
DB00312	C0023892	0	2
DB00312	C0085159	0	1
DB00313	C0011875	0	4
DB00313	C0014534	0	2
DB00313	C0022073	0	0
DB00315	C0011881	0	2
DB00315	C0020479	0	1
DB00315	C0027796	0	2
DB00315	C0270736	0	2
DB00316	C0008312	0	4
DB00316	C0013274	0	1
DB00316	C0035222	0	0
DB00317	C0003467	0	3
DB00317	C0010417	0	4
DB00317	C0020456	0	2
DB00317	C0031117	0	4
DB00318	C0026705	0	3
DB00318	C0038356	0	4
DB00318	C0085605	0	1
DB00320	C0037763	0	2
DB00320	C0038525	0	2
DB00320	C0156404	0	4
DB00320	C0270458	0	1
DB00321	C0409959	0	2
DB00322	C0032580	0	1
DB00322	C0033117	0	0
DB00322	C0151723	0	3
DB00322	C0152020	0	1
DB00322	C0242698	0	4
DB00322	C0878787	0	4
DB00323	C0018798	0	4
DB00323	C0018801	0	2
DB00323	C0020615	0	1
DB00323	C0023473	0	4
DB00324	C0042138	0	1
DB00324	C0042571	0	4
DB00324	C0473527	0	0
DB00324	C3463824	0	3
DB00325	C0018924	0	0
DB00325	C1527336	0	0
DB00327	C0014733	0	2
DB00327	C0018099	0	4
DB00328	C0019243	0	3
DB00331	C0014556	0	2
DB00331	C0023267	0	4
DB00331	C0024301	0	4
DB00331	C0376545	0	4
DB00331	C1260899	0	4
DB00332	C0242422	0	2
DB00332	C0242973	0	0
DB00334	C0010043	0	3
DB00334	C0013338	0	2
DB00334	C0030578	0	1
DB00334	C0031154	0	2
DB00334	C0042035	0	2
DB00335	C0002874	0	2
DB00335	C0029463	0	1
DB00337	C0013338	0	2
DB00337	C0022638	0	4
DB00337	C0031117	0	0
DB00337	C0040261	0	1
DB00338	C0018995	0	4
DB00338	C0020437	0	2
DB00338	C0026998	0	2
DB00339	C0040261	0	4
DB00339	C0151714	0	0
DB00340	C0034885	0	3
DB00340	C0040028	0	1
DB00340	C0151686	0	0
DB00340	C0270851	0	2
DB00341	C0020615	0	4
DB00341	C0206686	0	0
DB00342	C0019618	0	0
DB00342	C0948216	0	4
DB00343	C0040015	0	3
