drug	disease	label	fold
DB00143	C0242383	0	3
DB00143	C0271623	0	4
DB00143	C1527304	0	1
DB00145	C0007785	0	0
DB00145	C0085096	0	0
DB00145	C1261473	0	3
DB00146	C0259817	0	1
DB00147	C0023827	0	0
DB00147	C0024586	0	1
DB00148	C0011606	0	2
DB00148	C0013428	0	2
DB00148	C0042024	0	1
DB00150	C0000737	0	1
DB00150	C0271093	0	4
DB00151	C0008312	0	3
DB00151	C0013404	0	4
DB00151	C0025322	0	2
DB00151	C0028754	0	1
DB00151	C0231528	0	2
DB00152	C0001883	0	3
DB00152	C0007137	0	4
DB00153	C0001623	0	3
DB00153	C0005586	0	0
DB00153	C0019054	0	1
DB00153	C0020217	0	3
DB00153	C0025500	0	3
DB00153	C0342527	0	2
DB00153	C0342543	0	0
DB00153	C1408258	0	0
DB00154	C0001403	0	1
DB00154	C0242422	0	0
DB00155	C0007117	0	1
DB00155	C0034012	0	1
DB00155	C0221260	0	2
DB00155	C0751674	0	2
DB00157	C0018995	0	1
DB00157	C0024115	0	2
DB00157	C0040038	0	1
DB00157	C0948089	0	4
DB00158	C0012739	0	3
DB00158	C0017168	0	0
DB00158	C0019087	0	4
DB00158	C0039621	0	2
DB00158	C0268490	0	1
DB00159	C0150055	0	4
DB00161	C0004114	0	2
DB00162	C0221032	0	0
DB00163	C0022354	0	3
DB00165	C0018995	0	2
DB00165	C0040136	0	4
DB00165	C0162820	0	2
DB00167	C0002726	0	0
DB00167	C0085096	0	3
DB00169	C0018213	0	2
DB00169	C0025202	0	4
DB00169	C0026948	0	1
DB00169	C0149704	0	2
DB00170	C0020757	0	4
DB00170	C0036421	0	3
DB00170	C0162429	0	1
DB00170	C0175683	0	0
DB00173	C0007138	0	0
DB00173	C0029401	0	3
DB00173	C0036323	0	2
DB00173	C0042909	0	3
DB00174	C0028326	0	4
DB00174	C0221013	0	1
DB00175	C0220756	0	1
DB00175	C1384600	0	3
DB00176	C0017605	0	1
DB00176	C0031046	0	4
DB00176	C0032027	0	0
DB00176	C0270736	0	0
DB00176	C0342543	0	3
DB00176	C0398775	0	0
DB00177	C0010043	0	3
DB00177	C0085606	0	3
DB00178	C0232940	0	3
DB00178	C0887833	0	2
DB00178	C1621958	0	3
DB00179	C0020545	0	4
DB00179	C0024115	0	2
DB00179	C0035457	0	1
DB00179	C3544321	0	3
DB00180	C0024117	0	2
DB00180	C0231528	0	2
DB00181	C0017152	0	0
DB00181	C0021655	0	2
DB00182	C0003868	0	0
DB00182	C0035585	0	4
DB00185	C0011606	0	2
DB00185	C0015503	0	2
DB00185	C0017668	0	3
DB00185	C0022596	0	4
DB00185	C0022661	0	2
DB00185	C0022876	0	3
DB00185	C0023481	0	4
DB00185	C0036572	0	0
DB00186	C0014836	0	3
DB00186	C0022573	0	4
DB00187	C0003862	0	4
DB00188	C0007642	0	3
DB00188	C0019156	0	2
DB00188	C0020459	0	4
DB00188	C0022568	0	1
DB00188	C0043459	0	3
DB00188	C0079774	0	3
DB00189	C0001957	0	1
DB00189	C0002895	0	1
DB00189	C0003864	0	4
DB00189	C0022660	0	0
DB00189	C0040156	0	4
DB00189	C0042909	0	0
DB00190	C0001627	0	2
DB00190	C0037930	0	2
DB00190	C0405580	0	3
DB00191	C0948216	0	2
DB00191	C1384600	0	4
DB00192	C0035220	0	4
DB00192	C0035455	0	3
DB00192	C0038362	0	3
DB00192	C0919267	0	3
DB00193	C0003868	0	0
DB00193	C0007131	0	2
DB00193	C0013144	0	2
DB00193	C0016057	0	3
DB00193	C0151714	0	2
DB00193	C1260899	0	3
DB00195	C0022568	0	0
DB00196	C0042487	0	3
DB00196	C0085159	0	1
DB00196	C0085417	0	0
DB00199	C0001883	0	0
DB00199	C0022876	0	1
DB00199	C1621958	0	0
DB00200	C0005138	0	1
DB00200	C0006413	0	3
DB00201	C0751967	0	4
DB00203	C0001430	0	3
DB00203	C0025294	0	3
DB00203	C0026961	0	1
DB00203	C0038325	0	1
DB00204	C0003868	0	3
DB00204	C0007820	0	1
DB00204	C0015503	0	0
DB00204	C0034063	0	0
DB00206	C0004245	0	4
DB00206	C0007102	0	2
DB00206	C0042024	0	1
DB00206	C1956346	0	3
DB00207	C0020625	0	2
DB00207	C0022665	0	3
DB00207	C0024143	0	1
DB00207	C0033581	0	4
DB00207	C0085605	0	4
DB00209	C0002726	0	1
DB00209	C0042487	0	1
DB00209	C0271568	0	4
DB00209	C0542346	0	3
DB00209	C0876973	0	1
DB00210	C0002395	0	4
DB00210	C0014836	0	0
DB00210	C0041948	0	0
DB00210	C0221765	0	4
DB00211	C0024138	0	0
DB00211	C0149931	0	1
DB00211	C0235063	0	0
DB00212	C0595948	0	4
DB00213	C0009806	0	4
DB00213	C0020443	0	1
DB00213	C0037763	0	0
DB00213	C0039590	0	2
DB00213	C0238111	0	2
DB00213	C1408258	0	3
DB00214	C0022073	0	1
DB00214	C0451641	0	4
DB00215	C0023052	0	4
DB00215	C0026838	0	2
DB00215	C0039841	0	4
DB00215	C0079731	0	4
DB00215	C0751122	0	0
DB00216	C0027430	0	1
DB00216	C0038018	0	1
DB00216	C0302280	0	0
DB00216	C0751967	0	2
DB00216	C0878787	0	2
DB00218	C0007134	0	4
DB00218	C0020459	0	0
DB00218	C0024419	0	1
DB00218	C0026961	0	0
DB00218	C0028754	0	4
DB00218	C0033774	0	1
DB00218	C0162429	0	0
DB00221	C1961099	0	2
DB00222	C0017668	0	0
DB00222	C0019087	0	2
DB00223	C0023480	0	1
DB00223	C0027796	0	0
DB00223	C0302280	0	4
DB00223	C0870082	0	4
DB00223	C1336708	0	1
DB00226	C0001206	0	4
DB00226	C0011884	0	3
DB00226	C0023449	0	2
DB00226	C0036920	0	0
DB00226	C0242488	0	1
DB00227	C0013595	0	4
DB00228	C0007785	0	0
DB00228	C0020649	0	3
DB00228	C0026987	0	3
DB00228	C0030569	0	2
DB00228	C0040156	0	0
DB00228	C1134719	0	2
DB00230	C0008149	0	1
DB00230	C0026896	0	2
DB00230	C0235480	0	4
DB00231	C0035854	0	3
DB00231	C0038013	0	2
DB00231	C0595948	0	4
DB00233	C0020757	0	1
DB00233	C0233315	0	4
DB00234	C0003128	0	2
DB00234	C0013264	0	0
DB00234	C0020452	0	4
DB00234	C0030297	0	4
DB00234	C0085669	0	0
DB00234	C0242698	0	3
DB00235	C0011882	0	3
DB00235	C0020757	0	2
DB00235	C0022665	0	0
DB00235	C0085631	0	1
DB00235	C0221260	0	0
DB00235	C0271578	0	2
DB00235	C0338908	0	1
DB00237	C0007786	0	1
DB00237	C0020452	0	4
DB00237	C0022596	0	0
DB00237	C0028949	0	0
DB00240	C0001618	0	4
DB00240	C0010308	0	4
DB00241	C0013238	0	0
DB00241	C0042870	0	4
DB00241	C0270736	0	4
DB00242	C0008350	0	1
DB00242	C0020635	0	3
DB00243	C0023869	0	4
DB00243	C0027697	0	1
DB00243	C0032463	0	4
DB00243	C0039240	0	3
DB00244	C0018213	0	1
DB00244	C0021775	0	0
DB00244	C2748055	0	0
DB00245	C0005587	0	1
DB00245	C0011633	0	4
DB00245	C0015456	0	1
DB00245	C0023267	0	3
DB00245	C0032285	0	0
DB00245	C0220989	0	1
DB00246	C0014356	0	0
DB00246	C0020437	0	3
DB00247	C0015503	0	3
DB00247	C0018794	0	0
DB00247	C0026764	0	0
DB00247	C0401151	0	1
DB00247	C0687150	0	2
DB00248	C0010068	0	0
DB00248	C0013415	0	0
DB00248	C0023434	0	1
DB00248	C0028738	0	0
DB00250	C0020459	0	1
DB00250	C0028326	0	3
DB00250	C0028768	0	4
DB00250	C0042514	0	0
DB00250	C0162820	0	2
DB00250	C0887833	0	3
DB00250	C1561643	0	1
DB00252	C0002170	0	3
DB00252	C0013274	0	1
DB00252	C0018418	0	2
DB00252	C0028768	0	4
DB00252	C0032019	0	4
DB00253	C0010200	0	1
DB00253	C0038525	0	0
DB00253	C0878787	0	1
DB00254	C0001126	0	4
DB00254	C0018995	0	0
DB00255	C2718128	0	3
DB00261	C0028949	0	2
DB00262	C0003578	0	4
DB00262	C0024117	0	4
DB00262	C0026948	0	1
DB00262	C0028949	0	3
DB00262	C0029401	0	1
DB00262	C0036421	0	4
DB00262	C0151686	0	3
DB00262	C0687150	0	4
DB00262	C2936781	0	4
DB00264	C0018621	0	1
DB00264	C0238198	0	1
DB00264	C0242698	0	4
DB00264	C0878544	0	0
DB00268	C0008311	0	0
DB00268	C0034885	0	2
DB00268	C0035078	0	4
DB00268	C0042963	0	1
DB00270	C0023052	0	3
DB00270	C0149931	0	3
DB00270	C0917801	0	0
DB00273	C0011875	0	1
DB00273	C0015397	0	0
DB00273	C0032000	0	4
DB00273	C0038358	0	2
DB00273	C0151526	0	3
DB00273	C0178416	0	4
DB00275	C0026764	0	1
DB00275	C0041582	0	0
DB00276	C0040136	0	0
DB00277	C0007134	0	3
DB00277	C0008489	0	2
DB00279	C0019151	0	2
DB00279	C0031117	0	2
DB00279	C0032460	0	3
DB00279	C0917805	0	0
DB00280	C0019202	0	2
DB00281	C0017152	0	1
DB00281	C0919267	0	1
DB00282	C0036983	0	0
DB00282	C4083212	0	4
DB00283	C0013415	0	3
DB00283	C0042133	0	1
DB00283	C0220983	0	2
DB00284	C0040156	0	3
DB00284	C0342543	0	2
DB00284	C0524909	0	0
DB00284	C2936781	0	2
DB00285	C0014121	0	3
DB00285	C0020445	0	3
DB00285	C0030193	0	3
DB00285	C0032580	0	2
DB00285	C0032914	0	4
DB00286	C0024031	0	1
DB00286	C0027424	0	1
DB00286	C0150055	0	4
DB00287	C0023518	0	0
DB00287	C0036323	0	1
DB00288	C0751434	0	4
DB00288	C1956346	0	4
DB00288	C2242472	0	4
DB00289	C0007785	0	3
DB00289	C0017605	0	1
DB00289	C0020651	0	3
DB00290	C0001627	0	2
DB00290	C0006413	0	1
DB00290	C0007820	0	2
DB00290	C0013274	0	4
DB00290	C0024899	0	1
DB00290	C0027498	0	3
DB00290	C0029408	0	1
DB00290	C0029442	0	2
DB00290	C0221023	0	4
DB00290	C0428974	0	4
DB00292	C0023052	0	2
DB00292	C0040038	0	1
DB00293	C0017601	0	4
DB00293	C0020517	0	3
DB00293	C0085606	0	3
DB00295	C0037763	0	0
DB00295	C0401151	0	4
DB00295	C0751362	0	1
DB00297	C0014121	0	2
DB00297	C0039103	0	0
DB00300	C0020428	0	0
DB00300	C0027498	0	0
DB00300	C0079584	0	1
DB00300	C1384606	0	3
DB00302	C0003868	0	1
DB00302	C0010072	0	3
DB00302	C0023440	0	0
DB00302	C0037769	0	2
DB00304	C0002871	0	1
DB00304	C0043202	0	0
DB00304	C1328407	0	2
DB00306	C0011875	0	4
DB00306	C0014869	0	0
DB00306	C0023472	0	0
DB00306	C0023892	0	2
DB00306	C0036690	0	3
DB00307	C0002395	0	1
DB00307	C0038525	0	1
DB00307	C0917798	0	4
DB00308	C0010930	0	0
DB00308	C0024586	0	4
DB00308	C0085610	0	0
DB00308	C0242488	0	4
DB00309	C0002170	0	4
DB00309	C0014742	0	0
DB00309	C0311375	0	2
DB00310	C0033860	0	0
DB00310	C0085159	0	1
DB00310	C1134719	0	1
DB00311	C0030319	0	1
DB00312	C0010691	0	0
DB00312	C0040034	0	1
DB00312	C0268483	0	3
DB00313	C0008149	0	1
DB00313	C0013604	0	4
DB00313	C0085413	0	1
DB00313	C0687720	0	1
DB00315	C0027498	0	4
DB00315	C0035220	0	3
DB00316	C0006271	0	4
DB00316	C0021670	0	0
DB00317	C0005424	0	3
DB00317	C0006142	0	4
DB00317	C0025874	0	3
DB00317	C0343755	0	1
DB00317	C3463824	0	1
DB00318	C0019880	0	3
DB00318	C0023487	0	4
DB00318	C0524620	0	4
DB00318	C0687720	0	1
DB00318	C0751122	0	3
DB00320	C0014868	0	2
DB00320	C0019156	0	3
DB00320	C0023434	0	4
DB00320	C0024591	0	1
DB00321	C0013386	0	1
DB00321	C0036421	0	1
DB00322	C0005684	0	2
DB00322	C0020517	0	4
DB00322	C0024305	0	2
DB00322	C0024473	0	2
DB00322	C0029191	0	1
DB00322	C0030446	0	3
DB00322	C0040997	0	1
DB00322	C0334579	0	2
DB00322	C0401151	0	2
DB00322	C0751362	0	4
DB00322	C1458155	0	0
DB00323	C0014869	0	4
DB00323	C0024115	0	3
DB00323	C0242698	0	4
DB00323	C0282528	0	0
DB00323	C1306889	0	3
DB00324	C0029434	0	3
DB00324	C0936215	0	2
DB00325	C0009404	0	3
DB00325	C0027661	0	1
DB00325	C0920350	0	4
DB00327	C0001122	0	2
DB00327	C0004238	0	2
DB00327	C0005779	0	2
DB00327	C0037286	0	2
DB00327	C1260899	0	3
DB00328	C0282193	0	0
DB00328	C4048328	0	4
DB00331	C0003811	0	3
DB00331	C2239176	0	3
DB00332	C0001957	0	4
DB00332	C0020598	0	3
DB00332	C0040822	0	2
DB00332	C1269683	0	1
DB00334	C0017601	0	0
DB00334	C0019618	0	1
DB00334	C0020676	0	2
DB00334	C0026896	0	3
DB00334	C0035335	0	0
DB00334	C0040034	0	3
DB00335	C0002792	0	3
DB00335	C0015371	0	3
DB00335	C0018021	0	2
DB00335	C0018794	0	3
DB00335	C0035220	0	2
DB00335	C0041582	0	0
DB00335	C0042963	0	4
DB00335	C0268483	0	1
DB00337	C0836924	0	4
DB00338	C0001627	0	3
DB00338	C0013182	0	0
DB00338	C0026961	0	3
DB00338	C0027051	0	1
DB00338	C0038220	0	1
DB00338	C0751435	0	0
DB00339	C0006287	0	4
DB00339	C0007137	0	3
DB00339	C0007570	0	0
DB00339	C0028754	0	2
DB00340	C0030807	0	0
DB00340	C1140680	0	0
DB00341	C0004238	0	2
DB00341	C0020615	0	2
DB00341	C0028326	0	3
DB00341	C0043515	0	2
DB00341	C0311277	0	2
DB00341	C0524909	0	2
DB00341	C1837475	0	4
DB00342	C0001627	0	2
DB00342	C0002888	0	2
DB00342	C0017181	0	2
DB00342	C0034065	0	2
DB00342	C0079774	0	4
DB00343	C0003873	0	2
DB00343	C0085413	0	1
DB00343	C0342907	0	1
DB00343	C0409818	0	4
DB00343	C0949116	0	1
DB00344	C0020474	0	0
DB00344	C0020544	0	4
DB00344	C0029463	0	1
DB00344	C1260899	0	0
DB00347	C0019087	0	4
DB00347	C0035335	0	1
DB00348	C0003811	0	0
DB00348	C0026709	0	0
DB00348	C0149821	0	1
DB00349	C0003873	0	1
DB00349	C0007642	0	0
DB00349	C0034013	0	1
DB00349	C0035222	0	0
DB00349	C0238052	0	2
DB00350	C0035229	0	2
DB00350	C0040015	0	4
DB00350	C0242488	0	3
DB00350	C1956346	0	3
DB00351	C0033581	0	3
DB00351	C0034885	0	2
DB00352	C0011875	0	2
DB00352	C0017638	0	4
DB00352	C0023434	0	2
DB00352	C0220756	0	2
DB00352	C0596263	0	3
DB00356	C0011616	0	2
DB00356	C0011860	0	3
DB00356	C0036920	0	1
DB00356	C1527304	0	3
DB00357	C0011848	0	2
DB00357	C0035457	0	3
DB00357	C0038220	0	0
DB00357	C0040034	0	2
DB00357	C0234974	0	0
DB00360	C0017605	0	3
DB00360	C0032768	0	3
DB00360	C0038358	0	1
DB00360	C0376545	0	2
DB00360	C0856727	0	4
DB00361	C0014836	0	2
DB00361	C0038379	0	3
DB00361	C0596263	0	0
DB00363	C0038013	0	2
DB00363	C0206686	0	1
DB00363	C0271093	0	0
DB00364	C0004245	0	0
DB00364	C0009319	0	1
DB00366	C0008311	0	1
DB00366	C0342881	0	3
DB00367	C0018021	0	0
DB00367	C0032000	0	0
DB00368	C0014859	0	4
DB00370	C0006287	0	0
DB00370	C0031485	0	1
DB00370	C0035854	0	1
DB00370	C0042900	0	2
DB00370	C0150055	0	2
DB00371	C0001957	0	1
DB00371	C0024138	0	0
DB00371	C0036508	0	4
DB00371	C0936215	0	1
DB00372	C0002171	0	3
DB00372	C0151686	0	2
DB00373	C0007570	0	2
DB00373	C0015397	0	1
DB00373	C0017531	0	3
DB00373	C0017605	0	4
DB00374	C0024031	0	2
DB00374	C0027686	0	2
DB00374	C0039483	0	3
DB00374	C0043202	0	3
DB00374	C1527304	0	1
DB00376	C0007138	0	0
DB00376	C0017601	0	0
DB00376	C0020456	0	1
DB00376	C0149958	0	2
DB00376	C0162834	0	4
DB00376	C0343065	0	4
DB00376	C0424489	0	0
DB00376	C0936215	0	4
DB00377	C0242488	0	3
DB00378	C0008350	0	0
DB00378	C0011884	0	0
DB00378	C0036220	0	2
DB00378	C0234533	0	4
DB00378	C0238198	0	2
DB00378	C1961099	0	1
DB00379	C0023052	0	2
DB00379	C0024143	0	1
DB00379	C0035078	0	3
DB00379	C0038356	0	4
DB00380	C0020459	0	4
DB00380	C0020538	0	3
DB00380	C0037930	0	3
DB00380	C0281361	0	2
DB00381	C0005586	0	3
DB00381	C0022575	0	0
DB00381	C0031190	0	4
DB00381	C0036341	0	4
DB00382	C0006114	0	0
DB00382	C0025289	0	2
DB00382	C0028326	0	0
DB00382	C0034734	0	3
DB00383	C0022568	0	4
DB00383	C0037299	0	4
DB00384	C0005741	0	3
DB00384	C0016412	0	0
DB00384	C0034067	0	1
DB00385	C0027497	0	3
DB00385	C0030567	0	1
DB00385	C0040015	0	1
DB00385	C0451641	0	3
DB00387	C0001126	0	1
DB00387	C0007138	0	2
DB00387	C0009806	0	2
DB00387	C0014175	0	1
DB00387	C0023449	0	0
DB00387	C0030569	0	4
DB00387	C0948089	0	1
DB00388	C0010930	0	3
DB00388	C0040028	0	3
DB00388	C0085417	0	3
DB00388	C0268390	0	1
DB00388	C1961835	0	2
DB00389	C0020540	0	3
DB00389	C0038356	0	4
DB00389	C0268579	0	2
DB00390	C0085631	0	1
DB00390	C0917805	0	1
DB00391	C0020443	0	4
DB00391	C0278996	0	0
DB00392	C0003868	0	0
DB00392	C0020445	0	4
DB00392	C0023479	0	4
DB00392	C0042029	0	1
DB00392	C0524909	0	3
DB00392	C0553580	0	3
DB00392	C0877792	0	0
DB00392	C1561643	0	2
DB00393	C0036202	0	2
DB00393	C0494475	0	3
DB00394	C0008311	0	0
DB00394	C0023518	0	4
DB00394	C0878773	0	2
DB00395	C0024586	0	1
DB00395	C0036980	0	0
DB00395	C0342907	0	0
DB00395	C0917798	0	2
DB00396	C0678222	0	0
DB00397	C0085606	0	0
DB00397	C0338908	0	2
DB00397	C0428974	0	3
DB00397	C1408258	0	3
DB00398	C0005699	0	0
DB00398	C0020540	0	0
DB00399	C0019080	0	0
DB00399	C0079773	0	0
DB00399	C0235480	0	1
DB00400	C0001883	0	3
DB00400	C0015230	0	2
DB00400	C0023052	0	4
DB00400	C0042109	0	0
DB00400	C0162836	0	1
DB00400	C0178416	0	4
DB00400	C0524909	0	0
DB00401	C0009404	0	2
DB00401	C2316212	0	4
DB00402	C0011644	0	3
DB00402	C0014534	0	1
DB00402	C0027498	0	2
DB00403	C0002962	0	1
DB00403	C0034069	0	4
DB00403	C0035412	0	4
DB00403	C0040997	0	1
DB00404	C0005586	0	3
DB00404	C0020433	0	3
DB00404	C1140680	0	0
DB00405	C0004364	0	4
DB00405	C0011882	0	0
DB00405	C0023443	0	3
DB00405	C0428974	0	3
DB00405	C0730345	0	0
DB00408	C0004364	0	0
DB00408	C0428974	0	0
DB00411	C0010691	0	3
DB00412	C0019156	0	3
DB00412	C0019880	0	2
DB00412	C0026948	0	4
DB00412	C0149704	0	4
DB00412	C0242973	0	0
DB00413	C0007642	0	2
DB00413	C0011334	0	2
DB00413	C0037763	0	3
DB00413	C0079774	0	4
DB00414	C0002994	0	1
DB00414	C0011615	0	1
DB00414	C0019880	0	0
DB00414	C0026705	0	1
DB00414	C0033375	0	1
DB00414	C0242422	0	4
DB00415	C0007570	0	3
DB00415	C0013604	0	1
DB00415	C0020649	0	1
DB00415	C0596263	0	3
DB00415	C2930898	0	4
DB00417	C0023473	0	1
DB00417	C0035457	0	0
DB00418	C0015469	0	1
DB00419	C0001973	0	3
DB00419	C0005424	0	4
DB00419	C0011882	0	2
DB00419	C0017574	0	1
DB00419	C0019069	0	4
DB00419	C0751967	0	4
DB00420	C0001430	0	3
DB00420	C0085417	0	3
DB00420	C0268070	0	1
DB00420	C0877792	0	3
DB00421	C0024141	0	3
DB00421	C0029882	0	0
DB00421	C0349464	0	0
DB00422	C1328407	0	3
DB00423	C0016470	0	3
DB00423	C0019618	0	0
DB00423	C0401151	0	3
DB00424	C0017601	0	4
DB00424	C0022595	0	1
DB00424	C0026961	0	4
DB00424	C0034013	0	3
DB00424	C0220989	0	3
DB00424	C0919267	0	4
DB00425	C0281361	0	0
DB00427	C0010691	0	1
DB00427	C0015624	0	2
DB00427	C0751122	0	1
DB00428	C0006118	0	4
DB00428	C0007789	0	1
DB00428	C0031069	0	4
DB00428	C0259817	0	3
DB00429	C0020621	0	2
DB00429	C0026896	0	1
DB00429	C0037299	0	1
DB00432	C0009375	0	1
DB00432	C0018213	0	0
DB00432	C0020557	0	3
DB00433	C0917798	0	2
DB00434	C0000786	0	2
DB00434	C0041408	0	1
DB00434	C0154143	0	2
DB00435	C0002390	0	0
DB00435	C0004239	0	1
DB00435	C0043202	0	0
DB00435	C1540912	0	3
DB00436	C0004604	0	2
DB00436	C0007137	0	4
DB00436	C0020479	0	2
DB00436	C0025637	0	2
DB00436	C0428974	0	3
DB00436	C0878773	0	4
DB00436	C2316810	0	0
DB00437	C0006114	0	0
DB00437	C0023437	0	3
DB00437	C0032580	0	3
DB00437	C0032768	0	4
DB00437	C0041408	0	1
DB00440	C0020615	0	1
DB00440	C0036421	0	2
DB00441	C0009319	0	1
DB00441	C0030305	0	4
DB00441	C0037930	0	1
DB00441	C1527311	0	1
DB00443	C0023487	0	4
DB00443	C0271093	0	3
DB00443	C1621958	0	4
DB00443	C2937421	0	4
DB00444	C0005699	0	0
DB00445	C0011860	0	4
DB00445	C0015371	0	1
DB00445	C0027708	0	3
DB00445	C0085682	0	1
DB00445	C0687720	0	1
DB00446	C0019243	0	0
DB00446	C0021359	0	1
DB00446	C0271578	0	4
DB00446	C0746102	0	1
DB00446	C0751434	0	2
DB00448	C0008350	0	1
DB00448	C0024299	0	4
DB00448	C0206682	0	2
DB00448	C1384600	0	0
DB00448	C3495559	0	1
DB00449	C0013264	0	4
DB00449	C0014869	0	2
DB00449	C0028326	0	0
DB00449	C0041408	0	2
DB00449	C0687150	0	0
DB00450	C0008533	0	3
DB00450	C0013238	0	0
DB00450	C0026848	0	0
DB00450	C0027697	0	3
DB00450	C0033860	0	3
DB00450	C0085159	0	2
DB00451	C0004239	0	3
DB00451	C0034885	0	1
DB00451	C0398775	0	2
DB00452	C0022876	0	2
DB00452	C0037763	0	3
DB00454	C0023479	0	2
DB00454	C0032019	0	0
DB00454	C0033774	0	3
DB00454	C0037188	0	1
DB00454	C0037199	0	2
DB00454	C0751362	0	2
DB00455	C0014170	0	4
DB00455	C0020621	0	4
DB00455	C0023418	0	0
DB00455	C0027404	0	3
DB00455	C2931618	0	0
DB00457	C0004238	0	4
DB00457	C0035228	0	4
DB00458	C0524909	0	2
DB00458	C0917798	0	1
DB00458	C1621958	0	4
DB00459	C0013405	0	4
DB00459	C0020502	0	1
DB00459	C0030807	0	4
DB00459	C0238462	0	4
DB00459	C0342881	0	4
DB00461	C0010068	0	0
DB00461	C0026764	0	2
DB00461	C0026896	0	1
DB00461	C0028768	0	2
DB00461	C0036983	0	1
DB00461	C0342527	0	4
DB00461	C1621958	0	1
DB00462	C0000737	0	2
DB00462	C0007102	0	2
DB00462	C0017668	0	0
DB00462	C0032027	0	0
DB00462	C0042164	0	2
DB00462	C0221023	0	3
DB00462	C1260899	0	0
DB00462	C1704436	0	4
DB00463	C0003123	0	2
DB00463	C0035078	0	1
DB00463	C0546817	0	4
DB00464	C0006267	0	3
DB00464	C0021141	0	3
DB00464	C0699791	0	3
DB00464	C1384606	0	1
DB00467	C0001122	0	1
DB00467	C0004096	0	0
DB00467	C0005684	0	0
DB00467	C0085605	0	1
DB00467	C0149931	0	2
DB00469	C0012739	0	4
DB00469	C0085215	0	3
DB00470	C0002418	0	1
DB00470	C0011991	0	3
DB00470	C0038325	0	2
DB00470	C0268070	0	0
DB00471	C0014742	0	2
DB00471	C0026998	0	3
DB00471	C0079774	0	2
DB00471	C0262584	0	3
DB00472	C0020676	0	4
DB00472	C0040136	0	1
DB00472	C0149925	0	3
DB00472	C0234974	0	1
DB00475	C0007134	0	1
DB00475	C0041408	0	0
DB00475	C0268070	0	4
DB00475	C0919267	0	2
DB00476	C0878773	0	3
DB00476	C1540912	0	4
DB00476	C1961099	0	1
DB00477	C0221260	0	3
DB00480	C0003492	0	0
DB00481	C0014534	0	2
DB00481	C0017168	0	3
DB00481	C0034150	0	3
DB00481	C0036920	0	0
DB00481	C0042880	0	4
DB00482	C0015967	0	3
DB00482	C0030193	0	3
DB00482	C0151744	0	3
DB00484	C0002894	0	1
DB00484	C0020540	0	1
DB00484	C0162834	0	0
DB00489	C0003492	0	1
DB00489	C0038325	0	1
DB00489	C0042847	0	2
DB00491	C0010054	0	2
DB00491	C0018203	0	1
DB00491	C0220983	0	3
DB00491	C0235480	0	4
DB00491	C0238463	0	0
DB00492	C0011633	0	2
DB00492	C0017181	0	1
DB00492	C0027121	0	1
DB00492	C0037036	0	0
DB00492	C0162565	0	3
DB00492	C0409818	0	4
DB00493	C0013604	0	4
DB00493	C0019202	0	3
DB00494	C0030590	0	2
DB00494	C0042875	0	0
DB00496	C0023052	0	0
DB00496	C0029927	0	3
DB00496	C0042909	0	0
DB00496	C0149925	0	3
DB00496	C0342731	0	2
DB00496	C0949116	0	4
DB00497	C0028840	0	0
DB00497	C0035854	0	0
DB00498	C1704436	0	4
DB00499	C0042024	0	4
DB00499	C0238111	0	2
DB00500	C0003123	0	4
DB00500	C0021361	0	1
DB00500	C0027497	0	0
DB00500	C0034012	0	3
DB00500	C0079773	0	1
DB00500	C0398650	0	1
DB00500	C1134719	0	1
DB00501	C0001883	0	1
DB00501	C0009404	0	3
DB00501	C0018798	0	0
DB00501	C0020507	0	1
DB00501	C0022575	0	0
DB00501	C0023267	0	2
DB00501	C1527304	0	2
DB00502	C0002395	0	4
DB00502	C0002874	0	3
DB00502	C0023052	0	3
DB00502	C0039841	0	4
DB00502	C0282528	0	0
DB00502	C0494475	0	2
DB00503	C0014544	0	3
DB00503	C0029456	0	0
DB00503	C0030319	0	2
DB00503	C0042373	0	2
DB00503	C0042571	0	1
DB00503	C1328407	0	0
DB00504	C0010417	0	4
DB00505	C0015944	0	1
DB00508	C0004114	0	1
DB00508	C0036920	0	0
DB00508	C0151744	0	0
DB00508	C0949116	0	0
DB00509	C0011881	0	4
DB00509	C0028326	0	4
DB00509	C2930898	0	3
DB00511	C0026961	0	1
DB00511	C0282193	0	1
DB00511	C0751967	0	0
DB00511	C0948089	0	1
DB00511	C4048328	0	1
DB00513	C0003123	0	1
DB00514	C0002736	0	0
DB00514	C0027686	0	3
DB00514	C0221023	0	1
DB00514	C0878773	0	0
DB00515	C0004153	0	4
DB00515	C0017601	0	4
DB00517	C0010043	0	2
DB00517	C0013338	0	4
DB00517	C0271093	0	4
DB00517	C1540912	0	3
DB00519	C0002395	0	3
DB00521	C0005699	0	4
DB00521	C0030920	0	2
DB00521	C0036830	0	3
DB00521	C0282193	0	2
DB00523	C0001957	0	1
DB00523	C0032019	0	4
DB00523	C0038013	0	4
DB00523	C0235480	0	0
DB00523	C0847614	0	3
DB00524	C0014583	0	0
DB00524	C0085605	0	3
DB00527	C0020619	0	2
DB00527	C0023267	0	2
DB00527	C0031485	0	0
DB00527	C0042510	0	0
DB00527	C0268583	0	3
DB00528	C0009404	0	1
DB00528	C0023448	0	4
DB00528	C0040015	0	2
DB00530	C0002875	0	3
DB00530	C0005699	0	2
DB00530	C0013386	0	1
DB00530	C0042880	0	1
