drug	disease	label	fold
DB09109	C0019080	1	0
DB09118	C0014544	1	2
DB09118	C0014550	1	1
DB09118	C0751122	1	4
DB09119	C0014544	1	4
DB09119	C0036572	1	3
DB09121	C0003872	1	2
DB09121	C0003873	1	0
DB09121	C0030807	1	1
DB09123	C0014175	1	1
DB09126	C0021359	1	2
DB09126	C0021361	1	4
DB09128	C0036341	1	2
DB09128	C1269683	1	3
DB09131	C0268070	1	2
DB09140	C0017086	1	2
DB09140	C0032285	1	1
DB09140	C0034069	1	4
DB09140	C0035229	1	4
DB09143	C0007117	1	4
DB09146	C0002871	1	1
DB09146	C0085681	1	0
DB09146	C0162316	1	4
DB09166	C0003467	1	3
DB09166	C0917801	1	2
DB09167	C1269683	1	4
DB09185	C0751362	1	2
DB09198	C0011860	1	0
DB09204	C0040822	1	2
DB09205	C0034734	1	0
DB09205	C0242350	1	1
DB09212	C0003873	1	4
DB09213	C0003873	1	1
DB09213	C0013390	1	0
DB09213	C0015967	1	0
DB09213	C0029408	1	1
DB09213	C0030193	1	1
DB09215	C0003873	1	3
DB09215	C0029408	1	4
DB09217	C0029408	1	3
DB09220	C0002962	1	4
DB09220	C0003811	1	1
DB09221	C0017168	1	1
DB09221	C0030920	1	2
DB09221	C0041582	1	2
DB09223	C0036341	1	1
DB09225	C0036341	1	1
DB09228	C0019243	1	4
DB09228	C0398775	1	3
DB09229	C0020538	1	4
DB09230	C0020538	1	3
DB09235	C0020538	1	0
DB09241	C0023869	1	4
DB09241	C0025637	1	0
DB09244	C0011581	1	3
DB09245	C0011581	1	4
DB09258	C0034065	1	0
DB09258	C0149871	1	3
DB09262	C0037763	1	4
DB09265	C0011860	1	3
DB09265	C0020456	1	3
DB09270	C0018802	1	3
DB09270	C0020179	1	4
DB09270	C0020473	1	4
DB09271	C0022104	1	1
DB09272	C0014356	1	1
DB09272	C0022104	1	0
DB09273	C0004096	1	0
DB09279	C0018802	1	2
DB09279	C0020538	1	0
DB09280	C0010674	1	0
DB09282	C1956346	1	4
DB09283	C1956346	1	2
DB09286	C0036341	1	2
DB09288	C0015967	1	3
DB09289	C0004096	1	4
DB09289	C0022104	1	3
DB09290	C0022104	1	0
DB09290	C0027497	1	3
DB09290	C0042963	1	3
DB09292	C0018802	1	1
DB09301	C0029408	1	4
DB09302	C0004153	1	3
DB09302	C0020443	1	4
DB09302	C0020473	1	3
DB09304	C0014544	1	4
DB09310	C0019080	1	1
DB09331	C0026764	1	2
DB09332	C0022354	1	3
DB09343	C0007102	1	3
DB09343	C1527249	1	4
DB09351	C0017601	1	0
DB09351	C0017612	1	0
DB09351	C0028840	1	2
DB09371	C0002453	1	0
DB09371	C0014173	1	4
DB09371	C0021361	1	4
DB09389	C0025323	1	4
DB09401	C0002962	1	3
DB09401	C0017168	1	4
DB09401	C0017601	1	1
DB09401	C0018802	1	1
DB09401	C1956346	1	2
DB09418	C0020550	1	1
DB09462	C0009806	1	1
DB09477	C0003873	1	1
DB09477	C0004775	1	2
DB09477	C0013604	1	2
DB09477	C0018802	1	3
DB09477	C0020538	1	0
DB09477	C0020540	1	4
DB09481	C0009806	1	3
DB09481	C0017168	1	0
DB09481	C0018834	1	4
DB09481	C0030920	1	0
DB09481	C0151723	1	2
DB09488	C0018621	1	0
DB09488	C0027424	1	3
DB09488	C0035457	1	2
DB09488	C0042109	1	2
DB09488	C2607914	1	0
DB09516	C0162834	1	1
DB09517	C0002871	1	4
DB09517	C0162316	1	3
DB09526	C0162834	1	3
DB09555	C0018621	1	3
DB09555	C0033774	1	0
DB09555	C0042109	1	4
DB09555	C0343065	1	3
DB09555	C2607914	1	4
DB09559	C0007131	1	1
DB09564	C0011849	1	3
DB09568	C0020557	1	2
DB11059	C0037299	1	4
DB11071	C0282488	1	3
DB11081	C0702166	1	1
DB11085	C0013595	1	3
DB11085	C0022593	1	3
DB11085	C0033860	1	4
DB11085	C0035854	1	2
DB11085	C0036508	1	1
DB11085	C0702166	1	4
DB11130	C0010346	1	2
DB11130	C0014356	1	0
DB11131	C0003864	1	3
DB11136	C0028754	1	3
DB11157	C0033860	1	2
DB11166	C0040053	1	2
DB11181	C0026961	1	4
DB11235	C0847614	1	2
DB11273	C0149931	1	0
DB11274	C0030567	1	1
DB11324	C0003873	1	0
DB11324	C0231528	1	3
DB11362	C2973725	1	3
DB11363	C0007131	1	4
DB11560	C0018099	1	4
DB11560	C0740394	1	0
DB11571	C0019080	1	1
DB11572	C0019080	1	2
DB11581	C0023434	1	0
DB11582	C0026838	1	4
DB11591	C0009763	1	1
DB11591	C0042109	1	4
DB11591	C2607914	1	2
DB11595	C0007138	1	4
DB11598	C0012739	1	3
DB11598	C0019156	1	0
DB11598	C0040053	1	4
DB11598	C0272375	1	4
DB11614	C0042109	1	1
DB11619	C0014175	1	4
DB11629	C0020443	1	4
DB11629	C0020473	1	1
DB11629	C0242339	1	3
DB11632	C0030567	1	4
DB11635	C0042875	1	1
DB11656	C0017152	1	2
DB11660	C0017601	1	1
DB11675	C0017168	1	2
DB11675	C0022104	1	4
DB11696	C0011991	1	2
DB11699	C0027497	1	4
DB11699	C0042963	1	0
DB11712	C0010674	1	3
DB11742	C0042109	1	1
DB11748	C0024031	1	2
DB11748	C0039841	1	4
DB11753	C0041296	1	1
DB11757	C0030567	1	4
DB11767	C0003873	1	3
DB11767	C0038013	1	1
DB11783	C0018802	1	2
DB11792	C0242350	1	0
DB11817	C0003873	1	4
DB11824	C0011849	1	4
DB11827	C0011849	1	3
DB11827	C0011860	1	4
DB11827	C0020456	1	1
DB11834	C0033860	1	0
DB11950	C0011849	1	1
DB11988	C0003873	1	3
DB11994	C0029408	1	1
DB11995	C0019080	1	1
DB11995	C0040034	1	0
DB12010	C0003873	1	2
DB12010	C0079731	1	0
DB12010	C0398650	1	1
DB12017	C0038454	1	2
DB12023	C0004096	1	2
DB12082	C0018802	1	3
DB12095	C0024586	1	2
DB12153	C0002395	1	0
DB12153	C0017601	1	0
DB12153	C0030567	1	3
DB12153	C0038454	1	3
DB12153	C1263846	1	3
DB12159	C0011603	1	4
DB12163	C0002962	1	2
DB12163	C0004153	1	3
DB12163	C0011849	1	3
DB12163	C0034734	1	0
DB12230	C0017601	1	1
DB12233	C0003873	1	3
DB12243	C0038454	1	1
DB12248	C0004096	1	3
DB12278	C0042024	1	2
DB12319	C0018099	1	4
DB12364	C0040053	1	2
DB12364	C0149871	1	3
DB12401	C0036341	1	3
DB12417	C0011849	1	4
DB12478	C0012833	1	4
DB12478	C0030567	1	2
DB12483	C0024301	1	4
DB12523	C0042109	1	2
DB12545	C0040053	1	2
DB12554	C0022104	1	3
DB12598	C0019080	1	3
DB12783	C0013384	1	4
DB12783	C0030567	1	0
DB12831	C0030305	1	2
DB12833	C0013415	1	2
DB12836	C0029408	1	3
DB12863	C0242488	1	0
DB12865	C0020503	1	2
DB12867	C0036341	1	3
DB12947	C1527249	1	2
DB13036	C0004096	1	0
DB13036	C1956346	1	2
DB13152	C0008533	1	0
DB13152	C0015503	1	3
DB13152	C0015530	1	0
DB13152	C0019069	1	1
DB13152	C0019080	1	3
DB13165	C0017601	1	3
DB13165	C0028840	1	3
DB13167	C0003873	1	3
DB13169	C0002871	1	2
DB13179	C0004096	1	2
DB13179	C0032285	1	3
DB13179	C0037199	1	3
DB13179	C0155862	1	1
DB13217	C0003862	1	2
DB13217	C0231528	1	0
DB13345	C0149931	1	3
DB13500	C0022104	1	3
DB13689	C0033860	1	4
DB13689	C0424489	1	0
DB13783	C0029408	1	1
DB13873	C0020443	1	1
DB13873	C0020473	1	3
DB13873	C0242339	1	2
DB13919	C0018802	1	4
DB13928	C0011860	1	4
DB13928	C0020456	1	4
DB13933	C0019080	1	0
DB13943	C0029191	1	3
DB13943	C0151721	1	4
DB13943	C0271623	1	2
DB13943	C0342384	1	3
DB13943	C0948896	1	1
DB13954	C0020619	1	1
DB13996	C0024473	1	2
DB13999	C0019080	1	4
DB14006	C0003873	1	1
DB14006	C0029408	1	2
DB14061	C0036323	1	0
L-Arginine	C0018802	1	1
L-Arginine	C0021359	1	1
L-Arginine	C0242350	1	2
L-Arginine	C1956346	1	4
L-Citrulline	C0242350	1	0
SN-38	C1527249	1	1
aceclidine	C0017601	1	4
acefylline	C0004096	1	1
adiphenine	C0037763	1	4
adrenalone	C0019080	1	0
aminopentamide	C0027497	1	4
ammonium-lactate	C0079584	1	4
amtolmetin-guacil	C0003873	1	2
amtolmetin-guacil	C0029408	1	3
arsenic-trioxide	C0011991	1	4
azelaic-acid	C0035854	1	1
bendazac	C0003862	1	3
bendazac	C0231528	1	1
benztropine-mesylate	C0030567	1	2
bifemelane	C0017601	1	3
bucladesine	C0037299	1	3
budipine	C0030567	1	3
buflomedil	C1704436	1	3
butorphanol-(+)-tartrate	C0000737	1	3
butorphanol-(+)-tartrate	C0018681	1	1
butorphanol-(+)-tartrate	C0231528	1	1
camostat-mesilate	C0030305	1	0
caramiphen	C0030567	1	4
carazolol	C0002962	1	4
carazolol	C0027051	1	3
chlormadinone-acetate	C0002453	1	0
chlormadinone-acetate	C0028949	1	2
chlorogenic-acid	C0018681	1	0
clebopride	C0027497	1	2
clobetasone-butyrate	C0011603	1	1
clobetasone-butyrate	C0013595	1	3
clobetasone-butyrate	C0033860	1	0
clorprenaline	C0004096	1	0
cortisone	C0003873	1	0
cortisone	C0009324	1	3
cortisone	C0013595	1	4
cortisone	C0033860	1	3
cycloserine-(d)	C0041296	1	2
cyclosporin-a	C0003873	1	4
cyclosporin-a	C0033860	1	2
dabigatran	C0034065	1	2
dabigatran	C0038454	1	3
dabigatran	C0149871	1	1
dabigatran-etexilate	C0034065	1	2
dabigatran-etexilate	C0038454	1	4
dabigatran-etexilate	C0149871	1	1
deracoxib	C0029408	1	2
desmopressin-acetate	C0687720	1	3
desoxycorticosterone-pivalate	C0001403	1	3
dexamethasone-sodium-phosphate	C0002871	1	2
dexamethasone-sodium-phosphate	C0003872	1	4
dexamethasone-sodium-phosphate	C0003873	1	1
dexamethasone-sodium-phosphate	C0009324	1	0
dexamethasone-sodium-phosphate	C0014335	1	1
dexamethasone-sodium-phosphate	C0020437	1	3
dexamethasone-sodium-phosphate	C0026769	1	3
dexamethasone-sodium-phosphate	C0027726	1	3
dexamethasone-sodium-phosphate	C0029408	1	4
dexamethasone-sodium-phosphate	C0033860	1	0
diphemanil	C0037763	1	2
epalrestat	C0011881	1	1
ephedrine-(racemic)	C0004096	1	0
ephedrine-(racemic)	C0020649	1	3
ephedrine-(racemic)	C0027404	1	4
ephedrine-(racemic)	C0028754	1	0
estropipate	C0029456	1	1
ethanolamine-oleate	C0014867	1	4
etofylline	C0004096	1	4
falecalcitriol	C0020502	1	3
fenigam	C0003467	1	4
flopropione	C0037763	1	0
fludarabine-phosphate	C0023434	1	0
fludrocortisone-acetate	C0001403	1	4
fludrocortisone-acetate	C0302280	1	1
fluocinolone-acetonide	C0036508	1	1
fluphenazine-decanoate	C0036341	1	4
flurbiprofen-(S)-(+)	C0003873	1	4
flurbiprofen-(S)-(+)	C0029408	1	2
ftorafur	C1527249	1	4
gentamycin	C0025289	1	1
gentamycin	C0032285	1	3
haloperidol-decanoate	C0036341	1	0
hyaluronic-acid	C0029408	1	4
hyaluronic-acid	C0282488	1	2
hydrocortisone-butyrate	C0013595	1	1
hydrocortisone-phosphate	C0004096	1	3
hydrocortisone-phosphate	C0009319	1	0
hydrocortisone-phosphate	C0011616	1	2
hydrocortisone-phosphate	C0014335	1	4
hydrocortisone-phosphate	C0026764	1	4
hydrocortisone-phosphate	C0027497	1	0
hydrocortisone-phosphate	C0042963	1	3
ibuprofen-lysine	C0013274	1	0
icatibant-acetate	C0002994	1	3
ipragliflozin-l-proline	C0011849	1	4
levocarnitine-propionate	C0031117	1	3
levocarnitine-propionate	C1142132	1	2
maropitant	C0042963	1	4
megestrol-acetate	C0003123	1	0
megestrol-acetate	C0006625	1	3
meldonium	C1956346	1	4
melevodopa	C0030567	1	2
methylene-blue	C0025637	1	0
methylprednisolone-aceponate	C0001627	1	3
methylprednisolone-aceponate	C0002871	1	2
methylprednisolone-aceponate	C0003873	1	2
methylprednisolone-aceponate	C0004096	1	1
methylprednisolone-aceponate	C0009324	1	4
methylprednisolone-aceponate	C0014335	1	0
methylprednisolone-aceponate	C0020437	1	3
methylprednisolone-aceponate	C0026769	1	0
methylprednisolone-aceponate	C0029408	1	2
methylprednisolone-aceponate	C0033860	1	3
methylprednisolone-aceponate	C0040147	1	0
minodronic-acid	C0029456	1	1
mofezolac	C0003873	1	4
mofezolac	C0029456	1	2
mozavaptan	C0020625	1	2
nemonapride	C0036341	1	1
neridronic-acid	C0029434	1	2
olprinone	C0018802	1	3
omeprazole-magnesium	C0017168	1	0
omeprazole-magnesium	C0018834	1	2
penfluridol	C0036341	1	4
phosphatidylcholine	C0013595	1	1
picotamide	C0040053	1	1
pimobendan	C0018802	1	3
pipenzolate	C0037763	1	1
piperidolate	C0037763	1	1
pralidoxime-chloride	C0235063	1	2
prednisolone-acetate	C0009763	1	2
prednisolone-acetate	C0035854	1	4
prednisolone-sodium-phosphate	C0001627	1	0
prednisolone-sodium-phosphate	C0003872	1	0
prednisolone-sodium-phosphate	C0003873	1	1
prednisolone-sodium-phosphate	C0004096	1	2
prednisolone-sodium-phosphate	C0009324	1	0
prednisolone-sodium-phosphate	C0011616	1	1
prednisolone-sodium-phosphate	C0014335	1	0
prednisolone-sodium-phosphate	C0020437	1	1
prednisolone-sodium-phosphate	C0025289	1	0
prednisolone-sodium-phosphate	C0026769	1	4
prednisolone-sodium-phosphate	C0032285	1	0
prednisolone-sodium-phosphate	C0040147	1	0
psoralen	C0013595	1	2
psoralen	C0033860	1	1
psoralen	C0042900	1	1
quinaprilat	C0002994	1	4
r(-)-apomorphine	C0030567	1	4
revaprazan	C0017152	1	2
silibinin	C0023890	1	2
sodium-monofluorophosphate	C0011334	1	0
sodium-oxybate	C0027404	1	3
sodium-salicylate	C0015967	1	2
sodium-tetradecyl-sulfate	C0042345	1	3
spiperone	C0036341	1	3
strontium-ranelate	C0029408	1	2
strontium-ranelate	C0029456	1	0
taltirelin	C0087012	1	1
tannic-acid	C0009806	1	3
tebipenem	C0032285	1	0
telotristat-ethyl	C0011991	1	0
tepoxalin	C0003873	1	4
tepoxalin	C1328407	1	2
testosterone-enanthate	C0020619	1	0
testosterone-undecanoate	C0020619	1	2
thiostrepton	C0024894	1	2
thiram	C0011616	1	2
trelagliptin	C0011849	1	4
trepibutone	C0022104	1	3
ufenamate	C0011603	1	3
ufenamate	C0013595	1	0
vinburnine	C0038454	1	2
xipamide	C0013604	1	2
zotarolimus	C0948480	1	4
5-hydroxytryptophan	C1263846	0	0
ACT-132577	C0041408	0	4
ACT-132577	C0751753	0	3
ACT-132577	C1384606	0	1
DB00001	C0001122	0	4
DB00001	C0007785	0	4
DB00001	C0040136	0	0
DB00001	C0242350	0	2
DB00001	C0271623	0	0
DB00002	C0011884	0	1
DB00002	C0014356	0	2
DB00004	C0005699	0	2
DB00004	C0026838	0	3
DB00005	C0013404	0	1
DB00005	C0036337	0	4
DB00005	C0398623	0	0
DB00006	C0019054	0	4
DB00006	C0022104	0	0
DB00006	C0026650	0	0
DB00006	C0150055	0	0
DB00006	C0162836	0	3
DB00007	C0000809	0	1
DB00007	C0028768	0	2
DB00008	C0001126	0	0
DB00008	C0013238	0	1
DB00008	C0035229	0	4
DB00008	C0080274	0	4
DB00008	C0702166	0	1
DB00009	C0004943	0	2
DB00009	C0021051	0	3
DB00009	C0392784	0	1
DB00009	C0876973	0	1
DB00010	C0009375	0	2
DB00010	C0085417	0	1
DB00012	C0006625	0	2
DB00012	C0037274	0	0
DB00013	C0013264	0	3
DB00013	C0019880	0	3
DB00013	C0041408	0	4
DB00014	C0013404	0	2
DB00014	C0030297	0	0
DB00014	C0151744	0	4
DB00015	C0008311	0	2
DB00015	C0032787	0	2
DB00015	C0035335	0	0
DB00015	C1269683	0	2
DB00016	C0004096	0	0
DB00016	C0008677	0	0
DB00016	C0029882	0	2
DB00016	C0038018	0	0
DB00016	C0038160	0	4
DB00016	C0039483	0	0
DB00016	C0268596	0	1
DB00017	C0021655	0	0
DB00017	C0376545	0	3
DB00020	C0029456	0	0
DB00020	C0040517	0	3
DB00020	C0920350	0	3
DB00020	C1837475	0	3
DB00022	C0011633	0	0
DB00024	C0035854	0	2
DB00024	C0085129	0	2
DB00024	C0398623	0	4
DB00026	C0015944	0	2
DB00026	C0042963	0	2
DB00026	C0343065	0	0
DB00028	C0024031	0	2
DB00028	C1800706	0	1
DB00029	C0002170	0	1
DB00029	C0006105	0	1
DB00029	C0017152	0	2
DB00029	C2930898	0	2
DB00030	C0003123	0	0
DB00030	C0022116	0	0
DB00030	C0151723	0	2
DB00031	C0010346	0	2
DB00031	C0015624	0	4
DB00031	C0019618	0	0
DB00031	C0020649	0	1
DB00031	C0242698	0	2
DB00031	C0276226	0	1
DB00031	C0876973	0	3
DB00032	C0001618	0	0
DB00032	C0035457	0	3
DB00032	C0236663	0	2
DB00033	C0007095	0	3
DB00033	C0221260	0	3
DB00033	C3544321	0	2
DB00034	C0001973	0	3
DB00034	C0010692	0	4
DB00034	C0020517	0	0
DB00034	C0030569	0	1
DB00034	C0030590	0	4
DB00034	C0085631	0	3
DB00034	C3495559	0	2
DB00035	C0020456	0	4
DB00035	C0022073	0	4
DB00035	C0022593	0	3
DB00036	C0003467	0	3
DB00036	C0034013	0	4
DB00036	C0151744	0	1
DB00036	C0751434	0	4
DB00036	C0751967	0	3
DB00038	C0019618	0	2
DB00039	C0026948	0	2
DB00040	C0010481	0	1
DB00040	C0020433	0	3
DB00040	C0022568	0	0
DB00040	C0027662	0	3
DB00040	C0032285	0	3
DB00040	C0035228	0	4
DB00040	C0042373	0	0
DB00040	C0494475	0	3
DB00040	C0878773	0	3
DB00040	C1261473	0	0
DB00040	C2607914	0	4
DB00041	C0011881	0	1
DB00041	C0020757	0	1
DB00042	C0010072	0	2
DB00042	C0013384	0	4
DB00042	C0021308	0	2
DB00042	C0038525	0	2
DB00042	C0687150	0	1
DB00043	C0020179	0	2
DB00043	C0162834	0	1
DB00044	C0004775	0	0
DB00044	C0010072	0	0
DB00044	C0020619	0	3
DB00044	C0033375	0	3
DB00044	C0259817	0	2
DB00044	C0346647	0	4
DB00046	C0002418	0	3
DB00046	C0014836	0	2
DB00046	C0023434	0	4
DB00046	C0036220	0	2
DB00046	C1527304	0	2
DB00047	C0040822	0	3
DB00047	C0206693	0	3
DB00047	C0342543	0	2
DB00048	C0003128	0	3
DB00048	C0004943	0	4
DB00048	C0268490	0	2
DB00048	C0302280	0	0
DB00051	C0011884	0	3
DB00051	C0023481	0	2
DB00051	C0152020	0	4
DB00051	C0235063	0	1
DB00051	C1849508	0	4
DB00052	C0013390	0	3
DB00052	C0013405	0	1
DB00052	C0205768	0	1
DB00052	C0232940	0	3
DB00052	C0687150	0	1
DB00054	C0013421	0	1
DB00054	C0021051	0	3
DB00054	C0029463	0	1
DB00054	C0149871	0	4
DB00054	C0151721	0	0
DB00054	C0236663	0	4
DB00055	C0007102	0	3
DB00055	C0013428	0	0
DB00055	C0040136	0	4
DB00056	C0039103	0	1
DB00056	C0268070	0	1
DB00060	C0004775	0	0
DB00060	C0013338	0	0
DB00060	C0699791	0	4
DB00063	C0003578	0	2
DB00063	C0008350	0	3
DB00063	C0035220	0	4
DB00063	C0039841	0	3
DB00063	C0259817	0	2
DB00063	C0282488	0	4
DB00063	C0596263	0	3
DB00065	C0024031	0	3
DB00066	C0011884	0	1
DB00066	C0031099	0	4
DB00067	C0342527	0	1
DB00067	C0559106	0	2
DB00068	C0018802	0	2
DB00068	C0024143	0	3
DB00068	C0035412	0	3
DB00068	C0036980	0	2
DB00069	C0003873	0	1
DB00069	C0010346	0	0
DB00069	C0014549	0	1
DB00069	C2930898	0	3
DB00070	C0002871	0	0
DB00070	C0023479	0	0
DB00070	C0024138	0	1
DB00071	C0005694	0	3
DB00071	C0015944	0	2
DB00071	C0027627	0	1
DB00071	C0038525	0	2
DB00071	C0039685	0	3
DB00071	C0151740	0	1
DB00072	C0020481	0	0
DB00072	C0022573	0	3
DB00072	C0024031	0	2
DB00072	C0024899	0	4
DB00072	C0234974	0	1
DB00072	C2607914	0	3
DB00073	C0011848	0	3
DB00073	C0023869	0	1
DB00073	C0028768	0	2
DB00073	C1394891	0	4
DB00075	C0013415	0	4
DB00075	C0085129	0	0
DB00075	C2242472	0	3
DB00078	C0014549	0	2
DB00078	C0022661	0	1
DB00078	C0041341	0	1
DB00078	C0085610	0	0
DB00081	C0011884	0	3
DB00081	C0017574	0	0
DB00081	C0220983	0	1
DB00081	C0700201	0	3
DB00082	C0001618	0	3
DB00082	C0003868	0	2
DB00082	C0010346	0	3
DB00082	C0751435	0	0
DB00083	C0020428	0	4
DB00083	C0036220	0	3
DB00083	C0175683	0	1
DB00083	C0398650	0	1
DB00086	C0007785	0	1
DB00086	C0020625	0	3
DB00086	C0028734	0	4
DB00086	C0272375	0	1
DB00087	C0005283	0	2
DB00087	C0038454	0	0
DB00091	C0001973	0	4
DB00091	C0010692	0	4
DB00091	C0019151	0	1
DB00091	C0022650	0	2
DB00091	C0152020	0	1
DB00092	C0002894	0	2
DB00092	C0008533	0	0
DB00092	C0013264	0	1
DB00092	C0023487	0	2
DB00092	C0151940	0	0
DB00093	C0009763	0	3
DB00093	C0017563	0	0
DB00093	C0022073	0	0
DB00093	C0032914	0	1
DB00093	C0206686	0	3
DB00093	C0878773	0	0
DB00094	C0034013	0	4
DB00094	C0398775	0	0
DB00094	C2267227	0	2
DB00095	C0007102	0	4
DB00095	C0007642	0	4
DB00095	C0013720	0	3
DB00095	C0019156	0	4
DB00095	C0022354	0	3
DB00095	C0024419	0	0
DB00095	C0033975	0	4
DB00095	C1704436	0	1
DB00097	C0020635	0	0
DB00097	C0677607	0	1
DB00099	C0018133	0	2
DB00099	C0024437	0	4
DB00099	C0026769	0	4
DB00099	C0035078	0	2
DB00099	C0042384	0	4
DB00099	C0085605	0	4
DB00099	C0730345	0	4
DB00099	C1565489	0	0
DB00100	C0017152	0	0
DB00100	C0031511	0	3
DB00100	C0036341	0	4
DB00100	C0037036	0	4
DB00100	C0038160	0	0
DB00102	C0025874	0	2
DB00102	C0175683	0	3
DB00102	C0542346	0	2
DB00102	C1140680	0	2
DB00104	C0002871	0	0
DB00104	C0021361	0	2
DB00104	C0035078	0	0
DB00104	C0079731	0	4
DB00105	C0018418	0	4
DB00105	C0026987	0	1
DB00105	C0039621	0	3
DB00105	C0079584	0	2
DB00105	C0206682	0	2
DB00106	C0007194	0	4
DB00106	C0014859	0	4
DB00106	C0015397	0	3
DB00106	C0020619	0	1
DB00106	C0023418	0	3
DB00106	C0040147	0	2
DB00106	C0235480	0	0
DB00107	C0007138	0	3
DB00107	C0009324	0	2
DB00107	C0013604	0	0
DB00107	C0020503	0	0
DB00107	C0022568	0	3
DB00107	C0025322	0	4
DB00107	C0030567	0	0
DB00107	C0034012	0	1
DB00107	C0042875	0	0
DB00107	C0751753	0	4
DB00108	C0021670	0	3
DB00108	C0024523	0	0
DB00108	C0035222	0	3
DB00108	C0162568	0	0
DB00108	C1384600	0	3
DB00110	C0018273	0	1
DB00110	C0026961	0	0
DB00110	C0026987	0	4
DB00110	C1140680	0	0
DB00112	C0002170	0	4
DB00112	C0004245	0	0
DB00112	C0034150	0	0
DB00114	C0020445	0	1
DB00115	C0011644	0	3
DB00115	C0149745	0	1
DB00117	C0014733	0	4
DB00118	C0009806	0	4
DB00118	C0013384	0	2
DB00118	C0036220	0	4
DB00118	C0042384	0	2
DB00118	C0242488	0	4
DB00119	C0006267	0	3
DB00119	C0017563	0	3
DB00119	C2316212	0	3
DB00120	C0020540	0	2
DB00120	C0030578	0	4
DB00120	C0038358	0	2
DB00120	C0042847	0	3
DB00120	C0085413	0	1
DB00122	C0033117	0	0
DB00122	C0039240	0	1
DB00122	C0220983	0	4
DB00123	C0009404	0	4
DB00123	C0023473	0	0
DB00123	C0035457	0	3
DB00123	C0038356	0	0
DB00125	C0010200	0	4
DB00125	C0020621	0	3
DB00125	C0037274	0	3
DB00125	C0043459	0	4
DB00125	C0948008	0	0
DB00126	C0019618	0	0
DB00126	C0030590	0	0
DB00126	C0162834	0	4
DB00126	C2930898	0	2
DB00128	C0011616	0	2
DB00128	C0020514	0	1
DB00128	C0028326	0	3
DB00128	C0085159	0	2
DB00128	C1704417	0	3
DB00129	C0024299	0	2
DB00129	C0041296	0	0
DB00130	C0018924	0	2
DB00130	C0020443	0	3
DB00130	C0022575	0	1
DB00130	C0027051	0	4
DB00130	C0151940	0	2
DB00131	C0020179	0	4
DB00131	C0236964	0	1
DB00131	C0520679	0	4
DB00132	C0001430	0	3
DB00132	C0002962	0	1
DB00132	C0031069	0	2
DB00132	C0242383	0	4
DB00132	C0751753	0	0
DB00133	C0035335	0	1
DB00133	C0037299	0	3
DB00133	C0220994	0	4
DB00136	C0013421	0	2
DB00136	C0014038	0	1
DB00136	C0024894	0	4
DB00136	C0030807	0	0
DB00136	C0040147	0	2
DB00136	C2936781	0	2
DB00136	C3463824	0	0
DB00138	C0002965	0	0
DB00138	C0021359	0	0
DB00138	C0268596	0	0
DB00138	C0497327	0	3
DB00138	C2316810	0	0
DB00139	C0004352	0	1
DB00139	C0007102	0	2
DB00139	C0017181	0	4
DB00142	C0003128	0	2
DB00142	C0014175	0	1
DB00142	C0022951	0	0
DB00142	C0037299	0	3
DB00142	C0271093	0	3
DB00142	C1961099	0	3
DB00143	C0007131	0	2
DB00143	C0021655	0	2
DB00143	C0036830	0	1
DB00143	C4083212	0	1
DB00145	C0013386	0	4
DB00145	C0409818	0	2
DB00146	C0003811	0	2
DB00146	C0023481	0	1
DB00146	C0221765	0	3
DB00146	C0242350	0	3
DB00146	C0520679	0	4
DB00146	C1384600	0	0
DB00147	C0029458	0	0
DB00148	C0016470	0	0
DB00148	C0020640	0	4
DB00148	C0041341	0	2
DB00148	C0042029	0	0
DB00148	C2316212	0	0
DB00150	C0002418	0	2
DB00150	C0002874	0	1
DB00150	C0013338	0	2
DB00150	C0017160	0	4
DB00150	C0026998	0	0
DB00150	C0334634	0	1
DB00150	C1394891	0	0
DB00151	C0004775	0	3
DB00152	C0011882	0	2
DB00152	C0032987	0	3
DB00152	C0036830	0	2
DB00152	C2242472	0	0
DB00153	C0002894	0	4
DB00153	C0005967	0	1
DB00153	C0023480	0	1
DB00153	C0027708	0	0
DB00154	C0021655	0	2
DB00154	C0024117	0	4
DB00154	C0205768	0	0
DB00155	C0021359	0	2
DB00155	C0035455	0	1
DB00155	C0085649	0	3
DB00155	C1458155	0	4
DB00157	C0006105	0	1
DB00157	C0014836	0	3
DB00157	C0026650	0	2
DB00157	C0038358	0	4
DB00158	C0002874	0	3
DB00158	C0004943	0	0
DB00158	C0019618	0	0
DB00158	C0023479	0	2
DB00158	C0026764	0	0
DB00158	C0037188	0	3
DB00158	C0042164	0	0
DB00158	C0876973	0	1
DB00158	C0917798	0	0
DB00159	C0041408	0	4
DB00159	C0151636	0	1
DB00159	C1956346	0	3
DB00161	C0007642	0	0
DB00161	C0024141	0	1
DB00161	C0035258	0	1
DB00162	C0023434	0	2
DB00162	C0026838	0	1
DB00162	C0027708	0	4
DB00162	C0079744	0	0
DB00162	C1704436	0	4
DB00163	C0206245	0	2
DB00163	C3463824	0	4
DB00165	C0021655	0	2
DB00165	C0032787	0	2
DB00165	C0856727	0	2
DB00167	C0014877	0	1
DB00167	C0024586	0	4
DB00167	C0919267	0	3
DB00169	C0011616	0	2
DB00169	C0020217	0	0
DB00169	C0040147	0	4
DB00169	C0524909	0	3
DB00170	C1384600	0	4
